Station Name,Measurement Timestamp,Wind Direction,Wind Speed,Maximum Wind Speed,Heading
63rd Street Weather Station,2021-11-05 12:59:59.133131,215,2.6,5.0,350.0
63rd Street Weather Station,2021-12-09 09:59:59.746564,169,7.3,11.7,351.0
Oak Street Weather Station,2021-11-06 04:00:00.839455,298,1.7,3.2,357.0
63rd Street Weather Station,2021-07-03 11:59:59.142658,285,2.4,4.1,352.0
Foster Weather Station,2021-09-20 04:00:00.752050,0,3.3,0.0,
63rd Street Weather Station,2021-08-02 23:00:00.006996,134,0.5,0.8,351.0
63rd Street Weather Station,2021-07-12 10:59:59.724515,89,3.0,4.6,351.0
63rd Street Weather Station,2021-12-18 00:00:00.881534,107,5.2,6.7,351.0
Foster Weather Station,2021-08-25 09:00:00.376985,0,3.3,0.0,
63rd Street Weather Station,2021-06-25 20:00:00.825233,215,0.8,1.4,351.0
63rd Street Weather Station,2021-10-28 14:59:59.478558,85,6.6,8.5,351.0
Foster Weather Station,2021-10-11 23:59:59.134856,0,3.3,0.0,
Foster Weather Station,2021-05-27 03:59:59.104988,0,3.3,0.0,
Foster Weather Station,2021-06-21 19:00:00.182901,0,3.3,0.0,
Foster Weather Station,2021-06-14 13:59:59.324712,0,3.3,0.0,
Foster Weather Station,2021-09-16 14:00:00.881354,0,3.3,0.0,
63rd Street Weather Station,2021-07-17 01:00:00.207035,32,6.1,8.3,351.0
Foster Weather Station,2021-09-21 04:59:59.631966,0,3.3,0.0,
Oak Street Weather Station,2021-12-16 22:00:00.798873,276,1.7,4.1,357.0
63rd Street Weather Station,2021-12-07 06:59:59.928620,252,1.5,2.1,350.0
Foster Weather Station,2021-05-28 18:59:59.384240,0,3.3,0.0,
Foster Weather Station,2021-12-07 12:59:59.766789,0,3.3,0.0,
Foster Weather Station,2021-12-04 11:59:59.172609,0,3.3,0.0,
63rd Street Weather Station,2021-11-12 19:59:59.838024,258,6.3,10.0,350.0
63rd Street Weather Station,2021-09-05 11:59:59.278150,296,2.9,6.0,351.0
63rd Street Weather Station,2021-10-31 17:59:59.816212,320,1.8,3.4,351.0
Foster Weather Station,2021-11-23 16:00:00.515683,0,3.3,0.0,
Oak Street Weather Station,2021-05-25 19:00:00.039577,277,1.2,3.9,358.0
Oak Street Weather Station,2021-07-28 11:59:59.397688,287,1.5,4.3,358.0
Oak Street Weather Station,2021-07-08 00:00:00.377375,20,2.8,3.6,357.0
Oak Street Weather Station,2021-10-01 00:59:59.392582,11,1.1,2.3,358.0
Oak Street Weather Station,2021-10-17 11:00:00.420344,247,1.5,2.5,358.0
Oak Street Weather Station,2021-08-23 15:59:59.795642,124,1.6,2.9,358.0
Foster Weather Station,2021-06-15 07:59:59.638672,0,3.3,0.0,
Foster Weather Station,2021-07-12 02:00:00.405386,0,3.3,0.0,
Oak Street Weather Station,2021-10-26 07:00:00.274439,65,3.4,5.1,357.0
Foster Weather Station,2021-06-16 11:59:59.953840,0,3.3,0.0,
Oak Street Weather Station,2021-10-10 01:59:59.311315,109,1.1,2.7,358.0
Foster Weather Station,2021-09-17 05:00:00.823280,0,3.3,0.0,
Foster Weather Station,2021-11-13 05:00:00.092601,0,3.3,0.0,
Oak Street Weather Station,2021-11-14 20:00:00.877229,326,3.0,6.3,357.0
63rd Street Weather Station,2021-12-16 23:00:00.558669,278,5.3,8.1,350.0
Oak Street Weather Station,2021-06-05 02:59:59.979688,265,1.6,4.8,358.0
63rd Street Weather Station,2021-06-28 03:59:59.413784,79,3.0,3.7,351.0
63rd Street Weather Station,2021-09-08 00:59:59.496383,278,1.9,3.0,351.0
Oak Street Weather Station,2021-08-11 15:00:00.515949,27,1.7,3.8,358.0
Foster Weather Station,2021-09-19 23:59:59.522809,0,3.3,0.0,
Foster Weather Station,2021-07-02 00:59:59.630202,0,3.3,0.0,
Foster Weather Station,2021-07-29 15:59:59.478768,0,3.3,0.0,
Oak Street Weather Station,2021-09-15 11:00:00.351338,31,2.3,3.2,357.0
Foster Weather Station,2021-12-02 06:00:00.750417,0,3.3,0.0,
Foster Weather Station,2021-06-18 08:00:00.244304,0,3.3,0.0,
Oak Street Weather Station,2021-05-18 02:59:59.460617,110,2.3,3.5,357.0
63rd Street Weather Station,2021-07-07 17:00:00.683740,10,5.4,8.8,351.0
63rd Street Weather Station,2021-06-13 22:00:00.074072,192,1.0,1.5,351.0
63rd Street Weather Station,2021-11-21 08:00:00.045296,263,2.5,3.9,351.0
Oak Street Weather Station,2021-07-03 07:59:59.332791,270,1.4,3.2,358.0
Foster Weather Station,2021-12-16 15:59:59.591844,0,3.3,0.0,
63rd Street Weather Station,2021-10-22 23:00:00.253142,319,1.1,2.4,351.0
Oak Street Weather Station,2021-11-12 21:59:59.674993,331,1.5,2.6,357.0
63rd Street Weather Station,2021-06-13 15:59:59.467739,122,0.7,1.5,350.0
Foster Weather Station,2021-07-11 13:00:00.767302,0,3.3,0.0,
63rd Street Weather Station,2021-12-17 15:00:00.442286,70,5.7,7.1,350.0
63rd Street Weather Station,2021-08-19 11:00:00.308258,114,1.6,2.4,352.0
Oak Street Weather Station,2021-11-10 03:59:59.309057,100,1.7,2.3,357.0
Oak Street Weather Station,2021-07-31 14:00:00.233118,108,1.7,2.4,357.0
Foster Weather Station,2021-08-21 22:59:59.249538,0,3.3,0.0,
63rd Street Weather Station,2021-10-17 10:59:59.855662,280,2.4,3.3,352.0
63rd Street Weather Station,2021-07-10 02:00:00.265434,120,2.5,3.9,351.0
63rd Street Weather Station,2021-06-16 20:59:59.987285,116,1.0,2.0,351.0
63rd Street Weather Station,2021-08-24 16:59:59.873027,222,3.5,7.2,351.0
63rd Street Weather Station,2021-09-02 11:00:00.457091,106,2.0,3.4,352.0
63rd Street Weather Station,2021-07-28 12:59:59.617292,280,1.8,2.8,351.0
63rd Street Weather Station,2021-11-07 10:59:59.299983,235,2.1,3.9,351.0
63rd Street Weather Station,2021-07-05 16:59:59.572617,266,5.0,8.2,351.0
Foster Weather Station,2021-07-15 12:59:59.477653,0,3.3,0.0,
Foster Weather Station,2021-10-16 19:59:59.743781,0,3.3,0.0,
Oak Street Weather Station,2021-10-05 08:00:00.505792,73,4.2,5.6,357.0
63rd Street Weather Station,2021-07-13 10:59:59.674154,32,3.3,4.7,351.0
63rd Street Weather Station,2021-12-03 23:00:00.005027,3,2.4,5.1,351.0
Oak Street Weather Station,2021-07-19 04:00:00.385599,42,0.4,0.6,358.0
Oak Street Weather Station,2021-11-03 20:59:59.928581,2,1.8,2.3,357.0
Oak Street Weather Station,2021-09-28 04:59:59.317274,70,3.4,4.3,357.0
Foster Weather Station,2021-11-19 09:59:59.494601,0,3.3,0.0,
Foster Weather Station,2021-06-22 18:00:00.760258,0,3.3,0.0,
Oak Street Weather Station,2021-11-07 20:59:59.515513,271,2.6,7.6,357.0
Oak Street Weather Station,2021-07-21 01:59:59.137732,15,4.3,6.6,358.0
Foster Weather Station,2021-05-19 01:59:59.992476,0,3.3,0.0,
63rd Street Weather Station,2021-08-25 13:00:00.429817,109,1.6,2.3,351.0
63rd Street Weather Station,2021-10-23 09:00:00.606327,300,1.4,4.0,351.0
63rd Street Weather Station,2021-11-21 13:59:59.305790,259,6.5,10.4,350.0
Oak Street Weather Station,2021-09-11 12:00:00.540338,111,1.1,2.3,358.0
63rd Street Weather Station,2021-08-04 18:59:59.464207,113,0.8,1.7,351.0
Foster Weather Station,2021-05-29 08:59:59.532975,0,3.3,0.0,
Oak Street Weather Station,2021-11-17 11:59:59.834798,325,1.3,2.7,357.0
Oak Street Weather Station,2021-07-29 21:59:59.112537,25,3.8,6.8,357.0
Foster Weather Station,2021-07-23 15:59:59.629307,0,3.3,0.0,
Foster Weather Station,2021-06-16 03:00:00.774402,0,3.3,0.0,
Foster Weather Station,2021-07-13 14:59:59.599927,0,3.3,0.0,
Foster Weather Station,2021-10-05 20:59:59.747973,0,3.3,0.0,
Oak Street Weather Station,2021-08-22 13:00:00.250117,19,3.5,5.3,358.0
Oak Street Weather Station,2021-11-23 14:59:59.310442,140,1.2,2.5,357.0
63rd Street Weather Station,2021-08-13 15:00:00.449521,67,1.9,4.1,350.0
63rd Street Weather Station,2021-11-18 07:59:59.493995,284,4.7,10.6,350.0
Foster Weather Station,2021-11-01 20:59:59.512440,0,3.3,0.0,
Foster Weather Station,2021-08-04 13:00:00.051706,0,3.3,0.0,
Foster Weather Station,2021-05-21 23:00:00.410415,0,3.3,0.0,
Foster Weather Station,2021-11-13 15:59:59.927255,0,3.3,0.0,
Foster Weather Station,2021-08-30 01:59:59.837410,0,3.3,0.0,
Foster Weather Station,2021-10-04 15:59:59.818129,0,3.3,0.0,
63rd Street Weather Station,2021-07-25 05:00:00.282936,272,2.0,2.5,351.0
Oak Street Weather Station,2021-11-17 03:59:59.321010,354,1.5,2.8,357.0
63rd Street Weather Station,2021-10-22 10:59:59.426135,334,1.1,2.1,351.0
Oak Street Weather Station,2021-06-16 06:59:59.900320,45,2.1,3.0,358.0
Oak Street Weather Station,2021-09-03 14:00:00.501210,116,1.6,2.5,358.0
Oak Street Weather Station,2021-07-09 20:00:00.239800,118,0.7,1.5,357.0
Foster Weather Station,2021-10-09 18:59:59.239360,0,3.3,0.0,
Foster Weather Station,2021-08-02 01:59:59.117965,0,3.3,0.0,
Foster Weather Station,2021-09-07 10:59:59.149890,0,3.3,0.0,
Oak Street Weather Station,2021-09-18 12:00:00.829564,40,3.0,3.6,358.0
Oak Street Weather Station,2021-11-27 13:00:00.574386,8,0.9,2.1,357.0
Oak Street Weather Station,2021-11-22 11:00:00.822168,310,1.0,2.4,357.0
63rd Street Weather Station,2021-11-26 08:59:59.943432,299,1.9,3.3,350.0
Oak Street Weather Station,2021-09-29 17:59:59.862941,112,0.5,1.0,357.0
63rd Street Weather Station,2021-09-23 09:00:00.291585,310,2.9,7.2,351.0
63rd Street Weather Station,2021-06-06 18:00:00.589529,204,4.4,8.9,351.0
63rd Street Weather Station,2021-07-12 09:00:00.578388,115,1.6,3.4,351.0
63rd Street Weather Station,2021-06-16 17:59:59.386382,64,1.9,4.0,349.0
Foster Weather Station,2021-09-07 13:59:59.533986,0,3.3,0.0,
Foster Weather Station,2021-06-23 07:59:59.419484,0,3.3,0.0,
63rd Street Weather Station,2021-08-04 22:00:00.861788,141,0.3,1.6,351.0
Oak Street Weather Station,2021-07-15 00:59:59.865943,315,1.5,3.4,358.0
Oak Street Weather Station,2021-10-14 15:59:59.659593,267,1.1,2.2,358.0
Oak Street Weather Station,2021-10-01 05:00:00.471821,116,1.8,3.1,357.0
Oak Street Weather Station,2021-09-05 03:00:00.244697,255,1.0,3.4,357.0
Foster Weather Station,2021-07-28 12:59:59.453870,0,3.3,0.0,
Oak Street Weather Station,2021-08-06 07:59:59.271418,265,1.9,4.1,358.0
63rd Street Weather Station,2021-08-18 16:00:00.717443,31,2.0,3.2,351.0
63rd Street Weather Station,2021-06-21 09:00:00.825118,330,4.1,7.8,351.0
63rd Street Weather Station,2021-12-10 13:59:59.386505,81,4.3,4.7,351.0
Oak Street Weather Station,2021-06-24 06:00:00.844163,339,0.5,1.7,358.0
Foster Weather Station,2021-12-08 06:00:00.226956,0,3.3,0.0,
Foster Weather Station,2021-06-19 10:00:00.474786,0,3.3,0.0,
Foster Weather Station,2021-08-13 08:59:59.794404,0,3.3,0.0,
63rd Street Weather Station,2021-11-11 06:00:00.884140,185,5.0,9.9,351.0
Oak Street Weather Station,2021-09-15 17:59:59.919930,98,2.6,3.8,357.0
63rd Street Weather Station,2021-11-15 12:59:59.639470,244,3.6,5.6,350.0
Oak Street Weather Station,2021-12-17 02:00:00.720468,332,1.4,2.4,357.0
Oak Street Weather Station,2021-06-16 22:59:59.573898,109,0.7,1.5,357.0
Foster Weather Station,2021-06-07 05:59:59.119187,0,3.3,0.0,
Oak Street Weather Station,2021-05-23 03:59:59.624231,4,0.5,1.2,357.0
Foster Weather Station,2021-06-19 05:59:59.609639,0,3.3,0.0,
Oak Street Weather Station,2021-05-26 21:59:59.418069,8,2.8,3.8,357.0
63rd Street Weather Station,2021-07-28 18:00:00.391686,268,4.3,6.6,351.0
Foster Weather Station,2021-11-16 22:00:00.469278,0,3.3,0.0,
Oak Street Weather Station,2021-07-22 17:00:00.622356,105,1.1,2.9,358.0
Foster Weather Station,2021-06-26 08:00:00.828438,0,3.3,0.0,
Oak Street Weather Station,2021-07-16 21:00:00.389045,13,4.3,5.6,358.0
Foster Weather Station,2021-06-22 07:00:00.639746,0,3.3,0.0,
Foster Weather Station,2021-11-27 05:59:59.243204,0,3.3,0.0,
63rd Street Weather Station,2021-10-06 04:00:00.151366,90,3.1,4.3,351.0
Foster Weather Station,2021-06-01 11:59:59.940581,0,3.3,0.0,
Foster Weather Station,2021-07-03 08:59:59.436536,0,3.3,0.0,
Foster Weather Station,2021-12-06 18:59:59.451254,0,3.3,0.0,
Foster Weather Station,2021-11-05 05:00:00.389443,0,3.3,0.0,
Foster Weather Station,2021-12-11 17:00:00.871511,0,3.3,0.0,
Foster Weather Station,2021-06-14 08:00:00.142434,0,3.3,0.0,
Oak Street Weather Station,2021-11-21 04:00:00.282503,310,0.6,0.9,357.0
Oak Street Weather Station,2021-07-29 19:00:00.599499,22,5.1,6.6,357.0
63rd Street Weather Station,2021-11-12 14:00:00.037040,254,5.2,8.4,350.0
Foster Weather Station,2021-11-19 22:00:00.573106,0,3.3,0.0,
63rd Street Weather Station,2021-10-16 00:00:00.899610,287,2.3,3.8,350.0
Oak Street Weather Station,2021-06-27 15:59:59.177939,0,0.4,1.6,358.0
63rd Street Weather Station,2021-10-21 00:59:59.666752,242,3.5,5.6,351.0
Oak Street Weather Station,2021-10-03 10:59:59.332887,101,1.0,1.6,358.0
63rd Street Weather Station,2021-06-10 15:59:59.522896,72,1.8,2.4,350.0
63rd Street Weather Station,2021-11-29 06:59:59.167523,250,2.4,3.6,350.0
63rd Street Weather Station,2021-07-05 19:59:59.197624,254,5.5,9.2,351.0
Foster Weather Station,2021-10-09 07:00:00.817684,0,3.3,0.0,
Foster Weather Station,2021-11-09 05:59:59.305636,0,3.3,0.0,
Foster Weather Station,2021-08-03 07:59:59.911974,0,3.3,0.0,
Foster Weather Station,2021-09-04 19:59:59.577623,0,3.3,0.0,
Foster Weather Station,2021-11-20 22:59:59.297895,0,3.3,0.0,
Oak Street Weather Station,2021-10-04 12:00:00.050862,0,3.0,4.4,357.0
Foster Weather Station,2021-12-12 06:00:00.492866,0,3.3,0.0,
Oak Street Weather Station,2021-11-02 03:59:59.693652,277,0.6,1.7,357.0
63rd Street Weather Station,2021-07-28 06:59:59.384665,234,2.0,3.6,351.0
Foster Weather Station,2021-10-10 02:59:59.676688,0,3.3,0.0,
Foster Weather Station,2021-06-04 04:00:00.104702,0,3.3,0.0,
63rd Street Weather Station,2021-09-30 01:59:59.550984,88,1.0,1.7,351.0
63rd Street Weather Station,2021-07-29 04:59:59.771318,254,5.9,10.0,350.0
Foster Weather Station,2021-08-30 23:59:59.225945,0,3.3,0.0,
Oak Street Weather Station,2021-06-07 08:00:00.862436,83,1.4,1.9,358.0
Foster Weather Station,2021-10-08 21:59:59.163721,0,3.3,0.0,
63rd Street Weather Station,2021-12-13 22:59:59.174117,212,0.9,1.3,350.0
Oak Street Weather Station,2021-10-03 01:59:59.462911,268,1.6,4.0,357.0
Oak Street Weather Station,2021-06-12 15:59:59.246487,9,1.3,2.6,358.0
63rd Street Weather Station,2021-09-09 04:00:00.404587,339,2.3,5.1,351.0
Foster Weather Station,2021-09-21 23:59:59.372044,0,3.3,0.0,
Foster Weather Station,2021-07-06 22:00:00.449687,0,3.3,0.0,
Foster Weather Station,2021-05-26 16:59:59.485401,0,3.3,0.0,
63rd Street Weather Station,2021-11-20 05:59:59.591651,222,3.2,6.1,350.0
63rd Street Weather Station,2021-06-27 07:59:59.170708,238,4.6,7.9,351.0
Oak Street Weather Station,2021-09-23 12:00:00.033156,8,2.8,5.0,357.0
Oak Street Weather Station,2021-09-18 07:00:00.343475,58,4.6,5.8,357.0
Oak Street Weather Station,2021-08-08 15:00:00.609555,109,1.4,3.1,358.0
63rd Street Weather Station,2021-08-20 13:00:00.419871,82,3.4,4.5,351.0
Foster Weather Station,2021-10-03 13:59:59.614403,0,3.3,0.0,
Foster Weather Station,2021-09-02 01:00:00.505225,0,3.3,0.0,
Oak Street Weather Station,2021-09-08 12:59:59.109713,349,2.6,4.0,358.0
63rd Street Weather Station,2021-09-22 05:00:00.227323,51,6.2,12.5,351.0
63rd Street Weather Station,2021-06-12 05:00:00.379599,285,0.4,0.8,351.0
63rd Street Weather Station,2021-07-29 11:00:00.862961,301,2.9,6.4,352.0
63rd Street Weather Station,2021-11-22 23:00:00.793347,293,2.9,4.9,350.0
63rd Street Weather Station,2021-10-08 22:00:00.712311,235,0.7,0.9,350.0
Oak Street Weather Station,2021-10-09 08:59:59.190165,117,1.8,3.2,358.0
Oak Street Weather Station,2021-12-12 19:00:00.281269,279,1.5,3.4,357.0
Oak Street Weather Station,2021-12-12 12:59:59.414916,304,0.9,3.1,357.0
Foster Weather Station,2021-11-22 10:00:00.123370,0,3.3,0.0,
Oak Street Weather Station,2021-11-17 05:59:59.564918,337,1.2,2.1,357.0
Oak Street Weather Station,2021-06-14 12:00:00.728881,78,1.0,1.6,358.0
Foster Weather Station,2021-11-09 08:59:59.567800,0,3.3,0.0,
Foster Weather Station,2021-10-09 13:00:00.460856,0,3.3,0.0,
Oak Street Weather Station,2021-08-05 03:59:59.942150,263,1.3,2.2,358.0
Foster Weather Station,2021-06-15 13:00:00.257432,0,3.3,0.0,
63rd Street Weather Station,2021-11-03 04:59:59.616142,274,2.7,3.7,350.0
63rd Street Weather Station,2021-05-24 17:59:59.215494,153,0.9,2.4,350.0
Oak Street Weather Station,2021-10-06 07:59:59.441366,95,3.6,4.3,358.0
63rd Street Weather Station,2021-09-03 14:00:00.040025,185,3.1,5.1,351.0
Oak Street Weather Station,2021-05-26 03:59:59.344602,286,1.5,4.4,358.0
Foster Weather Station,2021-06-11 16:59:59.398683,0,3.3,0.0,
Foster Weather Station,2021-09-05 03:59:59.647009,0,3.3,0.0,
Oak Street Weather Station,2021-08-25 13:59:59.910107,90,1.7,2.9,358.0
63rd Street Weather Station,2021-06-28 16:00:00.237674,5,1.3,1.9,351.0
Oak Street Weather Station,2021-11-19 09:00:00.057412,252,1.0,2.3,357.0
Foster Weather Station,2021-07-22 22:00:00.751469,0,3.3,0.0,
63rd Street Weather Station,2021-05-23 19:00:00.289451,18,5.8,7.5,351.0
63rd Street Weather Station,2021-06-09 04:59:59.493955,0,0.0,0.4,351.0
Oak Street Weather Station,2021-10-31 16:59:59.504666,340,3.2,5.7,357.0
63rd Street Weather Station,2021-12-06 20:00:00.413699,291,5.6,9.1,350.0
63rd Street Weather Station,2021-09-30 16:59:59.586160,65,1.5,2.6,350.0
Foster Weather Station,2021-06-18 10:00:00.548838,0,3.3,0.0,
Oak Street Weather Station,2021-06-29 07:00:00.653600,126,0.6,1.6,358.0
63rd Street Weather Station,2021-08-13 11:59:59.667573,12,4.0,7.3,351.0
63rd Street Weather Station,2021-10-19 12:59:59.651361,247,3.2,6.4,351.0
Foster Weather Station,2021-09-28 06:59:59.292138,0,3.3,0.0,
Foster Weather Station,2021-10-08 14:59:59.119657,0,3.3,0.0,
Foster Weather Station,2021-08-02 16:00:00.728558,0,3.3,0.0,
Foster Weather Station,2021-09-12 12:00:00.307424,0,3.3,0.0,
Oak Street Weather Station,2021-10-15 14:00:00.466173,29,1.2,4.7,357.0
63rd Street Weather Station,2021-06-20 18:59:59.209790,253,3.9,6.4,351.0
Foster Weather Station,2021-09-13 03:00:00.895922,0,3.3,0.0,
63rd Street Weather Station,2021-09-03 07:00:00.358161,198,2.1,3.3,351.0
Foster Weather Station,2021-05-27 03:00:00.141773,0,3.3,0.0,
Oak Street Weather Station,2021-12-12 23:59:59.393027,278,2.8,6.3,357.0
Oak Street Weather Station,2021-08-03 19:59:59.192531,134,0.5,1.3,358.0
Oak Street Weather Station,2021-06-06 00:00:00.369278,280,1.4,4.1,358.0
63rd Street Weather Station,2021-11-18 15:59:59.839174,275,5.0,8.8,350.0
63rd Street Weather Station,2021-07-30 04:00:00.397127,35,8.2,12.0,351.0
63rd Street Weather Station,2021-06-05 04:00:00.418788,246,3.8,6.3,351.0
63rd Street Weather Station,2021-12-03 14:00:00.596523,78,3.9,4.6,350.0
Foster Weather Station,2021-09-24 13:59:59.732494,0,3.3,0.0,
63rd Street Weather Station,2021-06-22 23:00:00.360424,196,2.1,3.6,351.0
Foster Weather Station,2021-05-31 03:59:59.215862,0,3.3,0.0,
Foster Weather Station,2021-08-27 07:59:59.717087,0,3.3,0.0,
63rd Street Weather Station,2021-11-14 04:59:59.549160,226,4.8,9.7,350.0
Oak Street Weather Station,2021-12-07 19:59:59.782878,83,1.9,5.1,357.0
63rd Street Weather Station,2021-10-31 17:00:00.205377,289,2.2,5.8,350.0
Foster Weather Station,2021-08-28 10:00:00.244666,0,3.3,0.0,
Oak Street Weather Station,2021-11-08 13:59:59.180547,118,0.6,0.7,358.0
63rd Street Weather Station,2021-10-29 02:59:59.250926,70,3.3,4.9,351.0
63rd Street Weather Station,2021-12-04 10:59:59.738727,327,3.5,6.0,351.0
Oak Street Weather Station,2021-10-27 14:00:00.136551,107,3.3,5.4,357.0
Oak Street Weather Station,2021-08-31 07:00:00.736418,13,0.8,1.6,357.0
Oak Street Weather Station,2021-12-18 02:00:00.771209,110,4.2,6.3,357.0
63rd Street Weather Station,2021-10-06 08:59:59.557524,89,3.7,5.3,351.0
Oak Street Weather Station,2021-10-22 02:00:00.599285,272,0.8,1.3,357.0
Oak Street Weather Station,2021-09-16 20:00:00.890791,134,0.6,1.1,358.0
Foster Weather Station,2021-06-04 18:00:00.176376,0,3.3,0.0,
63rd Street Weather Station,2021-10-17 23:59:59.263193,269,2.2,2.8,351.0
Oak Street Weather Station,2021-07-17 06:59:59.197794,19,4.1,4.7,357.0
Oak Street Weather Station,2021-10-13 20:00:00.124683,103,1.1,2.9,357.0
63rd Street Weather Station,2021-09-07 02:00:00.157800,215,1.9,4.1,351.0
63rd Street Weather Station,2021-11-19 19:59:59.289601,182,4.7,7.3,350.0
Oak Street Weather Station,2021-08-10 15:59:59.425979,64,1.5,3.0,358.0
63rd Street Weather Station,2021-11-04 06:00:00.158638,279,2.5,4.0,350.0
Oak Street Weather Station,2021-10-15 15:00:00.018103,5,2.9,5.3,357.0
Oak Street Weather Station,2021-05-19 09:00:00.678816,28,1.3,3.9,358.0
Foster Weather Station,2021-06-12 15:00:00.504929,0,3.3,0.0,
Oak Street Weather Station,2021-10-01 00:00:00.587319,116,1.3,2.2,357.0
63rd Street Weather Station,2021-06-02 21:59:59.620376,112,0.3,0.6,351.0
Foster Weather Station,2021-10-02 06:59:59.831948,0,3.3,0.0,
Oak Street Weather Station,2021-06-28 01:00:00.247856,130,0.6,2.0,357.0
Foster Weather Station,2021-10-04 02:00:00.270538,0,3.3,0.0,
63rd Street Weather Station,2021-12-07 19:00:00.335533,192,3.0,4.8,350.0
63rd Street Weather Station,2021-10-19 02:00:00.366051,248,2.9,4.7,351.0
63rd Street Weather Station,2021-07-14 22:59:59.647086,208,3.2,8.6,351.0
Oak Street Weather Station,2021-07-28 18:59:59.623953,0,0.0,1.2,358.0
63rd Street Weather Station,2021-09-03 18:59:59.648254,165,2.8,5.9,352.0
Oak Street Weather Station,2021-06-18 23:59:59.923815,293,1.1,2.1,358.0
63rd Street Weather Station,2021-10-14 09:00:00.791779,270,1.9,3.6,351.0
Oak Street Weather Station,2021-06-19 22:59:59.113321,73,1.5,2.2,357.0
Foster Weather Station,2021-05-31 23:59:59.182489,0,3.3,0.0,
Oak Street Weather Station,2021-08-24 16:59:59.139870,85,1.1,2.3,358.0
