Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature
63rd Street Weather Station,2021-08-02 21:00:00.330091,21.9,17.0
Foster Weather Station,2021-10-09 13:00:00.638372,20.78,
63rd Street Weather Station,2021-11-30 13:59:59.706740,11.6,6.3
Foster Weather Station,2021-07-05 14:59:59.243392,32.78,
Foster Weather Station,2021-11-04 19:00:00.388484,6.56,
63rd Street Weather Station,2021-12-01 15:00:00.439209,8.5,6.9
Foster Weather Station,2021-09-17 01:59:59.278230,22.17,
Foster Weather Station,2021-10-31 06:59:59.847517,8.0,
Oak Street Weather Station,2021-07-31 08:00:00.412424,21.1,16.9
Foster Weather Station,2021-06-23 13:00:00.576590,20.56,
Foster Weather Station,2021-12-02 16:59:59.563817,10.5,
Foster Weather Station,2021-07-07 16:00:00.176444,20.67,
Oak Street Weather Station,2021-07-06 21:59:59.360208,29.1,22.8
63rd Street Weather Station,2021-07-13 01:00:00.125964,21.0,21.0
63rd Street Weather Station,2021-07-12 09:59:59.725687,20.5,19.5
Oak Street Weather Station,2021-11-14 06:59:59.240807,3.1,2.1
63rd Street Weather Station,2021-12-12 13:59:59.634771,9.9,4.2
Oak Street Weather Station,2021-12-04 18:00:00.748651,5.4,-0.5
Foster Weather Station,2021-11-13 00:00:00.893842,3.39,
Foster Weather Station,2021-06-26 17:00:00.838420,24.67,
63rd Street Weather Station,2021-11-18 04:59:59.896099,2.5,0.0
63rd Street Weather Station,2021-11-10 13:59:59.315739,12.7,11.0
Oak Street Weather Station,2021-08-23 07:00:00.148171,23.5,21.5
63rd Street Weather Station,2021-11-30 09:00:00.195771,4.5,1.5
63rd Street Weather Station,2021-07-31 10:00:00.198320,21.3,17.1
63rd Street Weather Station,2021-09-20 14:00:00.377801,26.5,22.7
63rd Street Weather Station,2021-10-31 20:00:00.151238,9.8,5.4
63rd Street Weather Station,2021-09-22 04:00:00.710503,16.5,14.6
63rd Street Weather Station,2021-11-26 14:59:59.984850,-0.8,-4.4
63rd Street Weather Station,2021-12-10 18:59:59.831193,10.6,10.6
Oak Street Weather Station,2021-05-28 12:59:59.629764,8.8,7.6
63rd Street Weather Station,2021-06-15 21:00:00.325527,19.8,15.1
63rd Street Weather Station,2021-07-08 07:00:00.018532,18.4,17.7
63rd Street Weather Station,2021-09-28 19:00:00.463795,18.2,16.3
63rd Street Weather Station,2021-09-08 16:00:00.033302,24.7,16.0
Oak Street Weather Station,2021-09-14 07:00:00.036729,24.4,21.5
Oak Street Weather Station,2021-09-20 07:59:59.586838,21.8,20.4
Foster Weather Station,2021-05-31 01:59:59.731613,9.89,
Oak Street Weather Station,2021-08-13 07:59:59.685174,23.3,17.7
63rd Street Weather Station,2021-08-20 15:00:00.706719,27.4,25.6
Foster Weather Station,2021-06-15 11:59:59.341253,19.28,
Foster Weather Station,2021-06-12 18:59:59.896279,18.56,
Foster Weather Station,2021-06-10 03:59:59.609169,13.06,
63rd Street Weather Station,2021-07-26 13:59:59.664247,26.0,22.7
63rd Street Weather Station,2021-12-14 03:59:59.552037,4.4,3.5
Foster Weather Station,2021-05-24 12:59:59.304336,14.17,
Oak Street Weather Station,2021-09-16 23:00:00.216824,23.9,18.4
63rd Street Weather Station,2021-08-24 11:59:59.195854,32.0,26.5
63rd Street Weather Station,2021-08-01 19:00:00.204851,21.4,18.0
Oak Street Weather Station,2021-12-10 19:59:59.808805,7.2,6.7
Foster Weather Station,2021-11-01 02:00:00.161013,4.67,
63rd Street Weather Station,2021-12-04 08:59:59.674897,2.7,0.7
63rd Street Weather Station,2021-11-21 10:00:00.725327,6.8,5.3
Oak Street Weather Station,2021-08-20 17:59:59.567965,27.4,23.9
63rd Street Weather Station,2021-07-18 10:00:00.353717,21.8,20.8
Foster Weather Station,2021-10-15 08:00:00.831788,14.89,
Oak Street Weather Station,2021-06-05 06:59:59.234325,23.7,17.8
Oak Street Weather Station,2021-07-02 12:00:00.744819,17.8,15.7
Oak Street Weather Station,2021-06-24 04:59:59.987956,21.4,15.7
Foster Weather Station,2021-05-29 08:00:00.643477,4.56,
Foster Weather Station,2021-12-17 23:00:00.319357,4.5,
Oak Street Weather Station,2021-11-03 09:00:00.516131,3.7,0.6
Foster Weather Station,2021-09-29 20:00:00.878885,18.78,
Oak Street Weather Station,2021-11-03 18:59:59.189810,6.0,2.0
Oak Street Weather Station,2021-06-20 04:00:00.643578,19.4,17.8
Foster Weather Station,2021-11-07 19:59:59.184884,15.5,
63rd Street Weather Station,2021-10-12 05:00:00.462261,17.3,17.1
63rd Street Weather Station,2021-06-06 05:59:59.579293,22.9,18.1
63rd Street Weather Station,2021-08-08 15:00:00.411449,32.1,24.5
Oak Street Weather Station,2021-05-28 11:00:00.197100,8.7,7.5
63rd Street Weather Station,2021-11-04 05:59:59.655975,1.1,-0.5
Oak Street Weather Station,2021-06-16 01:00:00.059851,18.9,15.1
Foster Weather Station,2021-08-03 06:59:59.882421,19.06,
Foster Weather Station,2021-06-11 16:59:59.479108,19.06,
63rd Street Weather Station,2021-08-20 08:00:00.621505,25.4,23.6
Foster Weather Station,2021-05-20 12:00:00.899048,18.39,
Foster Weather Station,2021-06-22 20:00:00.008932,19.5,
63rd Street Weather Station,2021-10-18 10:00:00.000046,16.5,10.7
63rd Street Weather Station,2021-09-14 17:59:59.954388,28.3,21.0
Oak Street Weather Station,2021-09-22 19:00:00.252757,16.6,12.5
63rd Street Weather Station,2021-11-26 01:59:59.922743,-4.6,-6.7
63rd Street Weather Station,2021-08-25 17:00:00.340338,27.6,25.5
63rd Street Weather Station,2021-07-20 18:00:00.674185,23.3,22.0
63rd Street Weather Station,2021-05-31 04:00:00.144586,15.2,10.9
Oak Street Weather Station,2021-06-03 04:00:00.297108,17.7,13.3
63rd Street Weather Station,2021-11-23 00:59:59.798976,-1.6,-4.4
Foster Weather Station,2021-06-01 19:59:59.179521,11.67,
63rd Street Weather Station,2021-08-24 04:00:00.721103,25.5,24.2
Foster Weather Station,2021-09-17 20:00:00.423913,22.17,
Oak Street Weather Station,2021-08-09 14:00:00.327813,27.9,22.9
Oak Street Weather Station,2021-10-21 21:00:00.019592,10.4,9.1
Foster Weather Station,2021-09-22 10:59:59.264275,14.17,
63rd Street Weather Station,2021-07-22 18:59:59.540685,24.7,22.8
Oak Street Weather Station,2021-07-16 10:59:59.242555,20.6,19.7
63rd Street Weather Station,2021-07-22 15:00:00.544027,24.1,22.4
63rd Street Weather Station,2021-05-28 00:59:59.434228,11.0,10.3
Oak Street Weather Station,2021-09-24 14:59:59.286238,25.5,15.5
Oak Street Weather Station,2021-07-25 02:59:59.754327,25.7,22.3
63rd Street Weather Station,2021-06-24 12:00:00.000174,22.3,19.8
Oak Street Weather Station,2021-06-16 21:00:00.606753,17.9,14.0
Oak Street Weather Station,2021-08-29 20:00:00.489115,28.9,23.5
Oak Street Weather Station,2021-12-06 07:59:59.617109,1.5,-1.2
Oak Street Weather Station,2021-09-21 04:59:59.205047,20.3,19.0
Oak Street Weather Station,2021-07-16 22:00:00.517414,20.4,19.5
Oak Street Weather Station,2021-10-18 23:00:00.006117,19.0,12.6
Foster Weather Station,2021-09-13 01:59:59.658115,20.89,
63rd Street Weather Station,2021-11-20 16:00:00.415283,10.5,5.9
Oak Street Weather Station,2021-07-18 16:59:59.307897,22.3,20.1
63rd Street Weather Station,2021-09-08 09:59:59.309887,22.2,15.8
Foster Weather Station,2021-10-19 11:59:59.188906,21.06,
63rd Street Weather Station,2021-07-12 23:59:59.435287,21.1,21.1
Oak Street Weather Station,2021-06-15 21:59:59.919555,19.5,14.8
63rd Street Weather Station,2021-11-25 07:00:00.620495,7.9,6.8
Foster Weather Station,2021-07-15 13:59:59.385945,24.17,
63rd Street Weather Station,2021-06-21 13:59:59.412439,22.6,16.2
Foster Weather Station,2021-09-18 22:59:59.424187,21.0,
Foster Weather Station,2021-11-13 11:00:00.431081,3.56,
Oak Street Weather Station,2021-07-26 15:00:00.826816,29.7,20.2
63rd Street Weather Station,2021-07-03 23:59:59.519659,25.5,21.0
63rd Street Weather Station,2021-07-22 06:59:59.722365,20.9,19.6
Oak Street Weather Station,2021-08-20 19:00:00.708041,27.0,23.8
Foster Weather Station,2021-06-25 20:00:00.594887,24.56,
Oak Street Weather Station,2021-05-26 10:00:00.117577,23.1,19.1
Foster Weather Station,2021-07-06 12:00:00.119116,31.0,
Oak Street Weather Station,2021-06-20 19:59:59.733461,21.9,20.6
Oak Street Weather Station,2021-06-01 05:00:00.797981,14.9,12.6
63rd Street Weather Station,2021-07-28 03:00:00.344691,25.6,22.5
Foster Weather Station,2021-08-20 14:59:59.276395,25.89,
Foster Weather Station,2021-11-23 17:59:59.459310,4.39,
63rd Street Weather Station,2021-06-09 19:59:59.642926,21.2,21.0
Oak Street Weather Station,2021-07-05 06:59:59.395054,25.0,21.1
Oak Street Weather Station,2021-11-26 23:59:59.597705,0.4,-2.4
Foster Weather Station,2021-09-18 04:59:59.688372,21.0,
Oak Street Weather Station,2021-09-02 04:59:59.995545,21.7,17.3
63rd Street Weather Station,2021-07-14 13:00:00.173427,28.3,22.5
Foster Weather Station,2021-09-26 10:59:59.717036,22.28,
Oak Street Weather Station,2021-07-04 10:00:00.419308,28.4,21.6
63rd Street Weather Station,2021-10-27 08:59:59.476139,8.7,6.3
63rd Street Weather Station,2021-08-17 22:59:59.419380,23.6,22.4
Foster Weather Station,2021-08-08 19:00:00.470351,27.67,
Foster Weather Station,2021-06-29 18:00:00.669972,29.06,
63rd Street Weather Station,2021-09-11 01:59:59.619028,20.8,16.5
Oak Street Weather Station,2021-12-13 01:00:00.578391,5.7,2.4
63rd Street Weather Station,2021-06-24 21:00:00.470928,21.9,21.4
63rd Street Weather Station,2021-06-04 05:59:59.209706,22.6,16.8
Oak Street Weather Station,2021-09-18 22:00:00.555868,21.7,19.1
63rd Street Weather Station,2021-12-17 18:00:00.507827,3.5,2.0
Foster Weather Station,2021-06-14 02:00:00.896531,23.39,
Oak Street Weather Station,2021-08-17 16:00:00.578663,24.4,21.6
Oak Street Weather Station,2021-09-05 20:00:00.215639,26.1,16.3
Foster Weather Station,2021-07-24 12:59:59.729382,31.17,
Foster Weather Station,2021-09-16 19:00:00.757710,22.0,
Oak Street Weather Station,2021-08-30 01:59:59.634851,24.9,19.6
Oak Street Weather Station,2021-11-16 13:00:00.081865,6.4,4.5
63rd Street Weather Station,2021-08-20 05:59:59.829433,23.8,23.4
Oak Street Weather Station,2021-11-06 19:59:59.478766,13.5,8.3
Oak Street Weather Station,2021-07-12 02:59:59.993304,20.0,18.6
Oak Street Weather Station,2021-09-11 13:00:00.443880,27.9,21.6
Oak Street Weather Station,2021-06-29 02:00:00.304357,24.3,22.1
Foster Weather Station,2021-07-04 03:59:59.385484,23.17,
63rd Street Weather Station,2021-10-29 16:59:59.857530,13.5,13.4
Oak Street Weather Station,2021-10-16 02:59:59.381631,11.4,7.4
Foster Weather Station,2021-11-07 21:00:00.113963,14.89,
Oak Street Weather Station,2021-06-27 16:59:59.609913,29.3,22.0
Foster Weather Station,2021-09-13 00:00:00.009563,20.78,
Foster Weather Station,2021-11-09 08:00:00.525028,11.56,
Oak Street Weather Station,2021-12-16 03:00:00.756625,18.4,14.9
Foster Weather Station,2021-07-23 19:00:00.078540,24.56,
Foster Weather Station,2021-06-16 01:59:59.896474,17.67,
Foster Weather Station,2021-11-11 13:00:00.600634,9.56,
Foster Weather Station,2021-10-14 04:00:00.114312,21.17,
Foster Weather Station,2021-09-15 23:59:59.845032,20.56,
Foster Weather Station,2021-10-08 20:59:59.963536,18.56,
63rd Street Weather Station,2021-10-10 00:59:59.544454,23.7,21.0
Foster Weather Station,2021-08-31 02:00:00.238135,22.56,
Foster Weather Station,2021-06-04 04:59:59.397608,16.67,
63rd Street Weather Station,2021-10-05 12:00:00.455366,18.4,17.8
Oak Street Weather Station,2021-09-13 18:00:00.530792,22.9,21.7
Foster Weather Station,2021-07-05 08:00:00.107608,26.0,
Foster Weather Station,2021-07-31 15:00:00.409405,22.67,
Oak Street Weather Station,2021-06-14 07:00:00.555862,19.8,17.0
Oak Street Weather Station,2021-05-24 10:00:00.372526,19.0,16.3
63rd Street Weather Station,2021-05-29 09:00:00.364551,9.9,7.0
Oak Street Weather Station,2021-07-13 18:59:59.549717,26.7,21.6
Foster Weather Station,2021-11-23 12:00:00.673556,4.28,
Oak Street Weather Station,2021-11-30 17:59:59.570496,9.4,3.7
63rd Street Weather Station,2021-12-09 08:59:59.899580,2.7,0.2
Foster Weather Station,2021-08-23 11:00:00.132654,26.28,
63rd Street Weather Station,2021-10-20 20:59:59.589883,20.1,15.3
Oak Street Weather Station,2021-11-01 21:59:59.767740,6.7,2.4
Foster Weather Station,2021-10-15 14:59:59.569404,14.56,
Foster Weather Station,2021-08-01 19:59:59.551110,20.39,
63rd Street Weather Station,2021-11-22 23:59:59.923547,-1.1,-4.1
Oak Street Weather Station,2021-07-22 10:59:59.292184,24.0,21.0
Foster Weather Station,2021-10-17 20:00:00.001609,15.56,
Foster Weather Station,2021-12-03 05:00:00.672604,5.67,
Foster Weather Station,2021-06-20 21:59:59.811112,19.78,
Oak Street Weather Station,2021-10-20 06:59:59.642606,15.8,11.6
Oak Street Weather Station,2021-11-21 12:59:59.941602,12.2,6.9
Foster Weather Station,2021-08-03 00:00:00.372934,20.56,
Foster Weather Station,2021-08-31 00:00:00.754623,22.89,
Oak Street Weather Station,2021-07-13 00:00:00.375711,20.5,19.8
Oak Street Weather Station,2021-11-05 07:59:59.239464,6.3,2.5
Oak Street Weather Station,2021-06-24 23:59:59.731952,22.7,20.8
Oak Street Weather Station,2021-06-29 12:59:59.196928,27.0,23.7
Oak Street Weather Station,2021-07-22 09:59:59.307203,22.0,20.1
Foster Weather Station,2021-11-07 23:00:00.804318,13.5,
Foster Weather Station,2021-05-27 10:59:59.765426,5.89,
63rd Street Weather Station,2021-08-26 13:59:59.613948,25.5,23.8
63rd Street Weather Station,2021-10-11 15:00:00.381131,23.4,20.8
Foster Weather Station,2021-09-15 12:59:59.849029,20.56,
Foster Weather Station,2021-10-10 16:59:59.216622,22.56,
Foster Weather Station,2021-07-29 10:00:00.418226,29.5,
63rd Street Weather Station,2021-08-13 19:59:59.401162,22.7,19.0
Foster Weather Station,2021-06-02 14:59:59.217476,11.0,
63rd Street Weather Station,2021-12-03 16:00:00.290259,7.0,6.1
63rd Street Weather Station,2021-11-19 00:00:00.579773,1.2,-1.7
Foster Weather Station,2021-09-06 09:00:00.068151,20.28,
Foster Weather Station,2021-09-02 12:59:59.259733,22.39,
63rd Street Weather Station,2021-11-20 12:59:59.424250,8.9,4.9
Oak Street Weather Station,2021-07-03 08:59:59.528374,22.7,16.6
63rd Street Weather Station,2021-06-22 18:00:00.844679,23.8,14.9
63rd Street Weather Station,2021-11-26 14:00:00.091781,-1.2,-4.6
63rd Street Weather Station,2021-07-25 12:59:59.844806,25.2,21.6
Oak Street Weather Station,2021-12-07 12:59:59.363402,-4.5,-7.6
Oak Street Weather Station,2021-10-26 09:00:00.456751,9.9,7.6
Foster Weather Station,2021-10-05 18:00:00.244782,18.56,
63rd Street Weather Station,2021-07-23 19:59:59.211268,25.1,23.4
Oak Street Weather Station,2021-08-31 10:59:59.697821,24.7,19.6
Foster Weather Station,2021-09-23 13:59:59.826358,16.28,
Oak Street Weather Station,2021-09-06 14:00:00.523026,22.9,18.1
Oak Street Weather Station,2021-06-05 00:59:59.636929,25.5,17.0
Foster Weather Station,2021-09-13 17:00:00.476911,23.0,
63rd Street Weather Station,2021-09-04 22:00:00.679604,21.6,18.9
Oak Street Weather Station,2021-08-28 04:00:00.727298,26.9,22.9
Oak Street Weather Station,2021-08-05 16:59:59.723673,28.8,18.5
Foster Weather Station,2021-06-06 12:59:59.788820,19.78,
Foster Weather Station,2021-08-16 14:00:00.494317,22.39,
63rd Street Weather Station,2021-07-25 17:00:00.397304,27.3,21.4
Oak Street Weather Station,2021-10-31 04:59:59.797937,9.8,7.8
63rd Street Weather Station,2021-12-08 01:00:00.594325,-3.7,-6.2
Oak Street Weather Station,2021-08-16 14:00:00.439424,23.0,18.0
Foster Weather Station,2021-05-25 23:59:59.546084,16.0,
Foster Weather Station,2021-11-03 23:59:59.339671,2.67,
63rd Street Weather Station,2021-09-08 13:59:59.503040,25.5,15.9
Oak Street Weather Station,2021-11-20 14:00:00.702139,9.3,4.9
63rd Street Weather Station,2021-08-02 13:00:00.449910,22.6,17.0
Oak Street Weather Station,2021-10-14 18:00:00.663281,20.3,14.0
Oak Street Weather Station,2021-11-09 20:00:00.695565,11.5,9.4
Oak Street Weather Station,2021-10-16 04:59:59.272381,9.9,6.6
Foster Weather Station,2021-07-14 18:00:00.341342,27.39,
63rd Street Weather Station,2021-08-27 11:00:00.061836,25.6,23.6
63rd Street Weather Station,2021-08-29 14:59:59.577378,31.8,24.7
Oak Street Weather Station,2021-06-19 00:59:59.360132,24.9,19.2
63rd Street Weather Station,2021-10-09 11:59:59.221902,20.6,19.4
63rd Street Weather Station,2021-10-11 20:59:59.608836,18.5,18.2
Oak Street Weather Station,2021-10-07 23:00:00.135984,21.4,19.1
63rd Street Weather Station,2021-08-04 04:59:59.378758,20.0,16.5
63rd Street Weather Station,2021-09-24 10:00:00.074435,19.2,13.1
Oak Street Weather Station,2021-08-22 23:00:00.675853,22.5,20.3
63rd Street Weather Station,2021-10-31 23:59:59.355243,6.2,3.4
Oak Street Weather Station,2021-09-21 08:00:00.344413,19.0,17.9
Oak Street Weather Station,2021-08-11 11:00:00.496933,25.3,21.4
63rd Street Weather Station,2021-10-27 03:00:00.765373,8.2,7.0
Oak Street Weather Station,2021-08-01 22:00:00.467571,20.8,16.9
Oak Street Weather Station,2021-05-25 06:00:00.267455,23.9,18.5
63rd Street Weather Station,2021-12-01 04:59:59.755306,5.6,3.1
Foster Weather Station,2021-12-04 13:00:00.556638,4.78,
Foster Weather Station,2021-08-10 19:59:59.857027,22.28,
Oak Street Weather Station,2021-08-04 03:59:59.685894,22.5,17.2
Foster Weather Station,2021-08-05 10:00:00.771131,26.0,
63rd Street Weather Station,2021-07-23 23:59:59.669059,27.0,23.7
63rd Street Weather Station,2021-07-10 01:59:59.911385,19.8,17.1
Oak Street Weather Station,2021-12-01 10:00:00.122517,8.0,5.3
Oak Street Weather Station,2021-09-19 23:00:00.023451,27.5,20.9
Foster Weather Station,2021-10-05 06:59:59.498109,18.06,
Foster Weather Station,2021-06-13 00:00:00.466259,16.0,
Foster Weather Station,2021-09-14 06:59:59.560830,23.28,
Oak Street Weather Station,2021-11-22 13:59:59.740847,2.7,-2.3
63rd Street Weather Station,2021-09-28 20:59:59.116276,18.4,17.1
Foster Weather Station,2021-11-21 13:00:00.177840,11.17,
Foster Weather Station,2021-05-20 04:00:00.853634,9.39,
Foster Weather Station,2021-10-22 19:00:00.473924,11.0,
Oak Street Weather Station,2021-12-07 09:00:00.269929,-7.3,-9.5
Oak Street Weather Station,2021-12-05 01:00:00.541473,4.7,1.0
63rd Street Weather Station,2021-05-19 07:59:59.403011,19.6,17.5
Foster Weather Station,2021-06-01 05:00:00.504289,7.5,
Oak Street Weather Station,2021-06-23 22:59:59.174964,23.6,16.3
Oak Street Weather Station,2021-07-03 04:00:00.109070,17.9,14.3
63rd Street Weather Station,2021-07-17 08:00:00.368452,20.5,19.7
Oak Street Weather Station,2021-07-27 01:00:00.056085,27.7,21.1
63rd Street Weather Station,2021-07-18 07:59:59.260911,22.1,21.0
63rd Street Weather Station,2021-10-14 07:00:00.541177,21.0,21.0
63rd Street Weather Station,2021-09-22 09:00:00.691770,17.5,14.4
63rd Street Weather Station,2021-11-27 23:59:59.934299,1.1,-0.8
Oak Street Weather Station,2021-07-03 15:59:59.289762,30.6,21.0
Foster Weather Station,2021-09-22 01:59:59.317583,17.5,
Foster Weather Station,2021-12-07 10:59:59.663516,-7.06,
Foster Weather Station,2021-05-18 20:00:00.381646,11.56,
63rd Street Weather Station,2021-10-14 08:00:00.318123,18.9,18.8
63rd Street Weather Station,2021-09-18 16:59:59.717593,21.8,18.9
63rd Street Weather Station,2021-10-23 21:00:00.598677,11.1,7.3
Foster Weather Station,2021-11-24 15:59:59.571567,10.89,
Oak Street Weather Station,2021-12-11 06:59:59.393650,4.2,2.4
Foster Weather Station,2021-10-01 15:00:00.630267,22.67,
Oak Street Weather Station,2021-11-10 16:00:00.640461,14.1,10.8
Oak Street Weather Station,2021-11-12 03:00:00.417395,7.0,4.1
63rd Street Weather Station,2021-08-08 16:59:59.616847,31.4,24.7
Oak Street Weather Station,2021-10-22 06:59:59.981607,8.1,5.4
Foster Weather Station,2021-05-21 08:59:59.913579,17.78,
63rd Street Weather Station,2021-07-03 07:59:59.939666,19.9,15.6
63rd Street Weather Station,2021-07-29 14:59:59.987914,25.2,23.1
63rd Street Weather Station,2021-07-07 09:59:59.692067,28.6,24.1
Oak Street Weather Station,2021-11-15 14:59:59.792563,1.7,0.1
