Station Name,Measurement Timestamp,Humidity
Oak Street Weather Station,2021-06-16 12:00:00.776769,74
Foster Weather Station,2021-09-27 21:59:59.264520,79
Foster Weather Station,2021-09-21 13:59:59.700791,68
63rd Street Weather Station,2021-09-14 04:59:59.684660,81
63rd Street Weather Station,2021-11-12 16:00:00.138949,95
Foster Weather Station,2021-11-21 10:59:59.959726,61
63rd Street Weather Station,2021-08-20 07:00:00.877891,92
63rd Street Weather Station,2021-10-08 04:00:00.280843,99
Oak Street Weather Station,2021-06-18 22:00:00.709761,42
Foster Weather Station,2021-10-15 11:59:59.784376,74
Foster Weather Station,2021-10-25 18:59:59.562033,59
Oak Street Weather Station,2021-05-24 14:59:59.642876,55
Oak Street Weather Station,2021-10-14 00:00:00.833421,85
Oak Street Weather Station,2021-10-25 17:59:59.529689,66
Foster Weather Station,2021-10-16 01:59:59.839107,55
63rd Street Weather Station,2021-09-27 14:00:00.197736,42
63rd Street Weather Station,2021-11-30 17:59:59.983187,41
Foster Weather Station,2021-09-26 17:00:00.774967,26
Foster Weather Station,2021-05-26 01:00:00.203886,69
63rd Street Weather Station,2021-10-19 10:00:00.209103,61
Foster Weather Station,2021-07-12 03:59:59.112813,85
Foster Weather Station,2021-08-12 19:59:59.610317,69
Foster Weather Station,2021-11-25 07:00:00.094854,76
63rd Street Weather Station,2021-08-24 13:59:59.695753,59
Foster Weather Station,2021-07-22 19:00:00.133573,75
Oak Street Weather Station,2021-07-15 08:00:00.075606,80
Oak Street Weather Station,2021-10-28 19:00:00.845433,90
Foster Weather Station,2021-12-02 14:59:59.765556,27
Oak Street Weather Station,2021-06-18 08:00:00.788366,78
Oak Street Weather Station,2021-07-25 13:59:59.755989,51
63rd Street Weather Station,2021-08-01 08:59:59.264586,76
Oak Street Weather Station,2021-11-21 23:00:00.466183,37
Foster Weather Station,2021-11-19 12:00:00.624923,42
63rd Street Weather Station,2021-10-18 19:59:59.697630,44
63rd Street Weather Station,2021-06-18 07:00:00.489908,100
Foster Weather Station,2021-07-09 22:59:59.735788,63
63rd Street Weather Station,2021-10-19 08:00:00.401689,74
Foster Weather Station,2021-06-28 16:59:59.319803,87
63rd Street Weather Station,2021-08-30 14:59:59.806259,66
Oak Street Weather Station,2021-05-29 00:59:59.235485,58
63rd Street Weather Station,2021-06-11 16:59:59.119917,82
Foster Weather Station,2021-07-23 00:00:00.355926,72
63rd Street Weather Station,2021-06-02 08:00:00.686577,89
63rd Street Weather Station,2021-08-19 14:59:59.520495,93
Oak Street Weather Station,2021-11-13 08:00:00.350625,72
Oak Street Weather Station,2021-09-15 11:59:59.916660,66
Oak Street Weather Station,2021-07-21 11:59:59.112964,80
63rd Street Weather Station,2021-11-13 22:00:00.656177,73
Oak Street Weather Station,2021-06-23 09:00:00.282465,66
Oak Street Weather Station,2021-08-01 05:59:59.965136,82
Foster Weather Station,2021-09-14 11:00:00.874583,54
Foster Weather Station,2021-05-17 23:59:59.417349,82
63rd Street Weather Station,2021-06-17 22:59:59.744185,44
Foster Weather Station,2021-06-03 19:00:00.063761,25
Foster Weather Station,2021-06-09 01:00:00.612071,86
63rd Street Weather Station,2021-11-21 15:00:00.476859,48
Oak Street Weather Station,2021-11-28 01:59:59.388918,62
Oak Street Weather Station,2021-09-07 11:59:59.863659,48
Foster Weather Station,2021-07-24 20:00:00.345330,73
63rd Street Weather Station,2021-06-12 06:00:00.643620,92
Oak Street Weather Station,2021-11-15 23:00:00.888440,72
Foster Weather Station,2021-10-20 10:00:00.251435,53
Foster Weather Station,2021-09-12 01:59:59.359411,64
Foster Weather Station,2021-09-16 10:00:00.659306,51
Oak Street Weather Station,2021-08-06 11:00:00.291498,64
Foster Weather Station,2021-08-18 03:00:00.445350,85
Foster Weather Station,2021-10-23 06:00:00.321102,62
Oak Street Weather Station,2021-06-17 23:59:59.583851,42
63rd Street Weather Station,2021-08-06 01:00:00.243296,58
Foster Weather Station,2021-05-23 16:00:00.739391,75
63rd Street Weather Station,2021-10-25 16:00:00.656264,78
Oak Street Weather Station,2021-08-13 14:00:00.464977,79
Oak Street Weather Station,2021-06-17 09:00:00.265084,34
63rd Street Weather Station,2021-09-21 00:00:00.050671,87
Foster Weather Station,2021-07-03 00:59:59.225483,76
63rd Street Weather Station,2021-06-28 04:00:00.034225,100
Foster Weather Station,2021-11-26 10:59:59.990145,44
Foster Weather Station,2021-12-07 01:00:00.351238,43
Foster Weather Station,2021-07-19 05:59:59.859497,83
63rd Street Weather Station,2021-09-30 17:00:00.114268,80
63rd Street Weather Station,2021-05-28 14:59:59.546587,90
Oak Street Weather Station,2021-05-31 08:59:59.538008,49
63rd Street Weather Station,2021-07-13 05:59:59.184523,100
63rd Street Weather Station,2021-07-26 09:59:59.233187,69
Oak Street Weather Station,2021-06-22 11:00:00.569274,36
Foster Weather Station,2021-10-06 09:00:00.159860,83
63rd Street Weather Station,2021-06-08 09:59:59.496207,90
Foster Weather Station,2021-08-05 18:59:59.267391,37
Foster Weather Station,2021-07-03 15:00:00.616652,39
Foster Weather Station,2021-10-04 12:59:59.506841,81
Oak Street Weather Station,2021-06-12 19:00:00.634221,84
Oak Street Weather Station,2021-10-19 12:59:59.162677,44
Foster Weather Station,2021-12-06 05:00:00.709794,50
Foster Weather Station,2021-09-25 09:59:59.976485,58
Oak Street Weather Station,2021-08-06 08:00:00.812483,59
Oak Street Weather Station,2021-05-30 16:00:00.301108,60
Foster Weather Station,2021-08-25 06:00:00.534432,83
Foster Weather Station,2021-07-26 00:00:00.719184,47
Foster Weather Station,2021-09-07 07:00:00.051437,71
Oak Street Weather Station,2021-09-20 15:59:59.193235,69
Foster Weather Station,2021-06-30 05:00:00.702675,76
Oak Street Weather Station,2021-07-01 07:00:00.782265,92
Oak Street Weather Station,2021-08-18 11:59:59.976077,86
63rd Street Weather Station,2021-12-17 23:59:59.771196,61
63rd Street Weather Station,2021-09-26 23:00:00.651025,50
Oak Street Weather Station,2021-08-18 10:59:59.588875,87
Foster Weather Station,2021-12-05 12:00:00.313823,72
Foster Weather Station,2021-09-19 04:00:00.516866,83
Foster Weather Station,2021-11-24 19:59:59.650551,62
63rd Street Weather Station,2021-09-16 16:00:00.535053,66
63rd Street Weather Station,2021-08-03 20:59:59.929774,65
Foster Weather Station,2021-10-12 17:00:00.896655,76
Oak Street Weather Station,2021-08-29 04:59:59.910891,73
Oak Street Weather Station,2021-10-17 08:00:00.231478,55
Foster Weather Station,2021-07-16 10:59:59.240178,82
Oak Street Weather Station,2021-11-22 06:00:00.373594,51
Foster Weather Station,2021-06-21 17:59:59.191512,43
63rd Street Weather Station,2021-12-11 08:00:00.724298,74
Oak Street Weather Station,2021-10-30 00:00:00.751815,89
Oak Street Weather Station,2021-07-27 22:59:59.655795,62
63rd Street Weather Station,2021-06-14 13:59:59.565511,75
63rd Street Weather Station,2021-06-02 23:00:00.110510,75
Oak Street Weather Station,2021-07-27 06:00:00.345259,58
Foster Weather Station,2021-12-06 16:59:59.712644,34
63rd Street Weather Station,2021-06-18 01:00:00.375800,48
Foster Weather Station,2021-10-12 17:59:59.129954,76
63rd Street Weather Station,2021-09-02 12:00:00.855458,65
63rd Street Weather Station,2021-06-13 00:59:59.421607,89
63rd Street Weather Station,2021-07-08 02:59:59.745409,96
63rd Street Weather Station,2021-08-11 18:00:00.003261,67
Oak Street Weather Station,2021-07-11 05:00:00.186129,85
63rd Street Weather Station,2021-11-10 09:59:59.923167,78
63rd Street Weather Station,2021-09-23 04:59:59.107248,69
Foster Weather Station,2021-11-02 03:59:59.284915,54
63rd Street Weather Station,2021-11-08 22:00:00.177337,74
Foster Weather Station,2021-07-20 10:00:00.096409,52
Oak Street Weather Station,2021-07-11 07:00:00.882511,80
63rd Street Weather Station,2021-07-15 10:00:00.663341,88
63rd Street Weather Station,2021-12-03 06:00:00.357420,73
Foster Weather Station,2021-09-13 16:59:59.619903,81
63rd Street Weather Station,2021-05-23 08:00:00.682876,83
Oak Street Weather Station,2021-10-07 10:59:59.379837,93
Foster Weather Station,2021-06-27 15:59:59.629285,50
Oak Street Weather Station,2021-10-07 18:59:59.933958,81
63rd Street Weather Station,2021-05-17 20:59:59.827030,90
63rd Street Weather Station,2021-11-05 12:00:00.610759,49
Oak Street Weather Station,2021-10-02 13:00:00.709855,65
Oak Street Weather Station,2021-10-18 19:00:00.653594,41
Oak Street Weather Station,2021-07-07 06:59:59.684083,70
Foster Weather Station,2021-10-11 19:00:00.804096,81
Oak Street Weather Station,2021-07-17 09:59:59.310079,88
Foster Weather Station,2021-12-02 12:00:00.306285,34
63rd Street Weather Station,2021-08-10 13:00:00.319347,70
63rd Street Weather Station,2021-09-01 22:00:00.277827,69
63rd Street Weather Station,2021-08-03 12:59:59.667887,63
Foster Weather Station,2021-11-22 11:59:59.893778,30
Oak Street Weather Station,2021-07-02 08:59:59.662092,83
63rd Street Weather Station,2021-09-15 17:59:59.513085,67
Oak Street Weather Station,2021-07-07 06:00:00.602556,72
Foster Weather Station,2021-06-21 19:59:59.914326,56
Foster Weather Station,2021-11-24 18:00:00.317564,54
63rd Street Weather Station,2021-05-31 08:59:59.720320,59
Foster Weather Station,2021-06-27 01:59:59.833158,83
63rd Street Weather Station,2021-11-13 06:59:59.315640,78
63rd Street Weather Station,2021-07-22 12:59:59.946049,82
Foster Weather Station,2021-07-15 16:59:59.721788,82
Oak Street Weather Station,2021-06-18 01:00:00.541718,44
Oak Street Weather Station,2021-07-25 04:59:59.310379,79
Oak Street Weather Station,2021-08-13 00:59:59.130911,79
63rd Street Weather Station,2021-07-05 10:00:00.332123,65
Oak Street Weather Station,2021-06-04 11:59:59.801501,33
Oak Street Weather Station,2021-06-15 10:00:00.434977,78
Oak Street Weather Station,2021-09-19 01:00:00.194954,82
Foster Weather Station,2021-06-12 11:00:00.610486,72
Oak Street Weather Station,2021-05-26 20:59:59.266787,64
63rd Street Weather Station,2021-09-10 13:59:59.861856,44
Foster Weather Station,2021-09-26 19:00:00.780122,29
Oak Street Weather Station,2021-12-08 13:59:59.532639,66
Foster Weather Station,2021-12-02 01:00:00.754043,57
63rd Street Weather Station,2021-10-30 16:59:59.924964,79
Oak Street Weather Station,2021-06-23 04:00:00.309944,53
63rd Street Weather Station,2021-10-23 08:00:00.660386,66
Oak Street Weather Station,2021-07-27 17:59:59.547103,47
Oak Street Weather Station,2021-10-15 01:00:00.325410,61
63rd Street Weather Station,2021-09-19 23:00:00.879751,63
63rd Street Weather Station,2021-07-26 06:00:00.502107,70
Oak Street Weather Station,2021-05-18 20:59:59.210126,78
Oak Street Weather Station,2021-11-30 06:00:00.820802,57
Oak Street Weather Station,2021-11-09 11:00:00.503383,84
Oak Street Weather Station,2021-12-11 13:59:59.561618,52
Foster Weather Station,2021-08-10 20:00:00.327926,80
Oak Street Weather Station,2021-06-18 19:59:59.141772,50
Foster Weather Station,2021-05-17 15:00:00.370058,71
63rd Street Weather Station,2021-06-24 08:59:59.412341,62
Foster Weather Station,2021-10-06 10:00:00.156125,83
Foster Weather Station,2021-08-03 20:59:59.893306,62
63rd Street Weather Station,2021-11-09 17:59:59.871702,87
Oak Street Weather Station,2021-10-19 22:59:59.807379,48
Oak Street Weather Station,2021-07-09 12:00:00.435995,74
Foster Weather Station,2021-06-02 18:59:59.198935,65
Foster Weather Station,2021-09-22 07:00:00.686544,64
Oak Street Weather Station,2021-06-19 07:00:00.099992,71
Foster Weather Station,2021-09-19 23:00:00.701778,54
Oak Street Weather Station,2021-09-27 23:59:59.718971,85
Foster Weather Station,2021-06-08 15:59:59.645136,75
Foster Weather Station,2021-10-20 16:59:59.937259,41
Foster Weather Station,2021-11-25 13:00:00.457702,69
Foster Weather Station,2021-12-03 22:59:59.214399,79
63rd Street Weather Station,2021-09-17 14:00:00.741626,40
Oak Street Weather Station,2021-12-08 04:59:59.845720,63
Foster Weather Station,2021-08-04 12:59:59.223186,53
Oak Street Weather Station,2021-07-05 03:59:59.802525,71
Oak Street Weather Station,2021-06-08 19:00:00.840466,87
Oak Street Weather Station,2021-11-17 21:00:00.759373,50
63rd Street Weather Station,2021-09-13 02:00:00.021510,96
Foster Weather Station,2021-11-11 22:00:00.328609,57
Foster Weather Station,2021-10-26 03:59:59.877802,60
Oak Street Weather Station,2021-08-11 23:59:59.633803,78
63rd Street Weather Station,2021-07-18 02:00:00.313787,87
Foster Weather Station,2021-09-05 03:00:00.658429,77
Oak Street Weather Station,2021-08-31 07:59:59.223455,60
63rd Street Weather Station,2021-05-23 22:00:00.687559,97
Oak Street Weather Station,2021-11-20 04:59:59.989624,55
63rd Street Weather Station,2021-07-12 09:59:59.943130,92
Foster Weather Station,2021-06-14 15:59:59.658310,64
Oak Street Weather Station,2021-08-19 00:00:00.190957,84
Oak Street Weather Station,2021-08-04 02:00:00.297810,68
Foster Weather Station,2021-10-11 01:59:59.223371,64
63rd Street Weather Station,2021-06-26 04:59:59.418317,100
63rd Street Weather Station,2021-09-17 06:00:00.298185,85
63rd Street Weather Station,2021-10-29 19:59:59.625274,94
Oak Street Weather Station,2021-06-21 04:59:59.682049,84
63rd Street Weather Station,2021-09-03 23:59:59.852838,62
Oak Street Weather Station,2021-11-20 02:00:00.124036,55
Foster Weather Station,2021-10-30 10:59:59.594116,73
63rd Street Weather Station,2021-11-24 22:59:59.178212,89
Foster Weather Station,2021-10-18 15:00:00.515229,30
Oak Street Weather Station,2021-05-31 14:59:59.641758,41
Foster Weather Station,2021-11-12 22:59:59.973400,75
63rd Street Weather Station,2021-10-03 04:00:00.180679,100
Oak Street Weather Station,2021-07-04 13:00:00.423241,64
Oak Street Weather Station,2021-11-30 01:00:00.626419,61
63rd Street Weather Station,2021-08-12 07:00:00.011721,80
63rd Street Weather Station,2021-11-08 21:00:00.374294,71
Oak Street Weather Station,2021-07-09 17:00:00.381331,70
Foster Weather Station,2021-10-14 00:00:00.838055,82
63rd Street Weather Station,2021-07-15 12:00:00.365889,82
Oak Street Weather Station,2021-06-13 21:00:00.257895,34
Foster Weather Station,2021-07-26 03:59:59.468061,50
Oak Street Weather Station,2021-09-16 15:59:59.361145,61
Oak Street Weather Station,2021-05-19 21:59:59.333024,76
63rd Street Weather Station,2021-08-10 14:00:00.829853,66
Oak Street Weather Station,2021-05-30 09:00:00.578169,70
Foster Weather Station,2021-07-30 08:00:00.082952,68
Foster Weather Station,2021-06-05 12:00:00.556398,38
63rd Street Weather Station,2021-11-08 02:59:59.323924,67
Oak Street Weather Station,2021-08-24 09:59:59.812732,64
Oak Street Weather Station,2021-12-02 13:59:59.947051,31
Oak Street Weather Station,2021-12-07 11:59:59.288773,35
63rd Street Weather Station,2021-06-17 11:59:59.595216,34
63rd Street Weather Station,2021-10-26 18:00:00.404508,67
Foster Weather Station,2021-07-05 06:00:00.895087,67
Oak Street Weather Station,2021-08-02 05:00:00.062757,71
Foster Weather Station,2021-09-03 18:59:59.930616,63
Oak Street Weather Station,2021-10-12 01:00:00.333528,87
Oak Street Weather Station,2021-09-29 08:59:59.192217,59
63rd Street Weather Station,2021-08-27 23:00:00.692077,82
Foster Weather Station,2021-06-29 09:00:00.444307,86
Foster Weather Station,2021-05-28 10:59:59.274091,83
63rd Street Weather Station,2021-07-29 20:59:59.983336,87
Foster Weather Station,2021-10-17 16:00:00.019420,28
63rd Street Weather Station,2021-06-20 23:59:59.446913,100
Oak Street Weather Station,2021-07-25 07:59:59.900134,66
63rd Street Weather Station,2021-10-03 09:59:59.610473,91
Foster Weather Station,2021-05-17 23:00:00.842460,77
Oak Street Weather Station,2021-07-29 03:00:00.712037,84
63rd Street Weather Station,2021-06-02 04:59:59.435834,87
63rd Street Weather Station,2021-07-03 14:59:59.329424,50
Foster Weather Station,2021-10-06 13:00:00.287504,84
63rd Street Weather Station,2021-07-31 16:59:59.807901,70
Foster Weather Station,2021-08-05 21:59:59.481958,42
Oak Street Weather Station,2021-07-28 04:59:59.214529,70
Foster Weather Station,2021-09-05 05:59:59.989528,77
Foster Weather Station,2021-08-27 00:59:59.550206,72
Foster Weather Station,2021-11-09 22:00:00.794565,66
63rd Street Weather Station,2021-05-29 06:59:59.541211,68
Foster Weather Station,2021-08-22 09:59:59.930173,78
63rd Street Weather Station,2021-05-31 04:00:00.063626,59
Oak Street Weather Station,2021-06-16 01:00:00.707268,67
63rd Street Weather Station,2021-07-06 01:00:00.216472,76
Foster Weather Station,2021-10-27 12:59:59.503573,59
Foster Weather Station,2021-11-22 10:59:59.310368,34
Oak Street Weather Station,2021-09-16 22:00:00.386371,66
63rd Street Weather Station,2021-09-04 21:00:00.396741,79
Foster Weather Station,2021-12-06 18:00:00.413007,33
63rd Street Weather Station,2021-10-16 20:00:00.033195,49
Oak Street Weather Station,2021-09-09 06:59:59.280222,70
63rd Street Weather Station,2021-05-31 09:59:59.693141,55
63rd Street Weather Station,2021-06-04 19:59:59.374502,30
Foster Weather Station,2021-11-20 10:59:59.656700,54
Foster Weather Station,2021-09-14 05:00:00.464993,71
Oak Street Weather Station,2021-10-12 22:59:59.982181,77
Foster Weather Station,2021-09-19 13:59:59.906389,71
Foster Weather Station,2021-10-30 19:00:00.343421,73
Foster Weather Station,2021-10-29 20:00:00.233756,84
63rd Street Weather Station,2021-08-04 23:00:00.474263,67
63rd Street Weather Station,2021-11-19 03:00:00.076338,56
Oak Street Weather Station,2021-09-01 18:59:59.497304,61
Foster Weather Station,2021-11-02 07:59:59.850252,63
Foster Weather Station,2021-09-25 19:00:00.259931,25
Foster Weather Station,2021-06-26 19:59:59.431295,85
Oak Street Weather Station,2021-08-13 10:00:00.280654,67
