Station Name,Measurement Timestamp,Rain Intensity,Interval Rain,Total Rain
63rd Street Weather Station,2021-10-16 10:59:59.591539,0.0,0.0,654.8
63rd Street Weather Station,2021-08-26 03:00:00.371356,0.0,0.0,482.1
63rd Street Weather Station,2021-12-06 05:00:00.478592,0.0,0.0,8.4
Foster Weather Station,2021-09-01 19:59:59.646652,,0.0,
63rd Street Weather Station,2021-09-27 15:59:59.135655,0.0,0.0,526.7
Foster Weather Station,2021-10-21 01:00:00.064832,,0.0,
63rd Street Weather Station,2021-10-19 13:00:00.833231,0.0,0.0,654.8
Oak Street Weather Station,2021-08-26 10:59:59.781968,0.0,0.0,195.8
63rd Street Weather Station,2021-09-11 20:59:59.612649,0.0,0.0,498.4
Foster Weather Station,2021-07-22 12:59:59.769806,,0.0,
63rd Street Weather Station,2021-11-14 00:00:00.833709,0.0,0.0,99.4
Foster Weather Station,2021-07-17 21:59:59.915389,,0.0,
Oak Street Weather Station,2021-12-15 10:59:59.579546,0.0,0.0,25.3
63rd Street Weather Station,2021-09-16 03:59:59.380817,0.0,0.0,498.4
63rd Street Weather Station,2021-12-04 21:59:59.860948,0.0,0.0,107.4
Oak Street Weather Station,2021-07-13 16:59:59.539393,0.0,0.0,129.4
Foster Weather Station,2021-11-08 03:59:59.692147,,0.0,
Oak Street Weather Station,2021-11-30 08:00:00.842139,0.0,0.0,42.8
Foster Weather Station,2021-10-28 10:59:59.686034,,0.0,
Oak Street Weather Station,2021-05-23 06:59:59.618155,0.0,0.0,22.8
Foster Weather Station,2021-07-04 07:59:59.257768,,0.0,
Oak Street Weather Station,2021-08-20 21:59:59.839120,0.0,0.0,164.1
Oak Street Weather Station,2021-06-30 11:00:00.374884,0.0,0.0,108.6
63rd Street Weather Station,2021-05-23 04:00:00.107333,0.0,0.0,18.2
Oak Street Weather Station,2021-11-25 04:00:00.541994,0.0,0.0,42.8
Foster Weather Station,2021-09-19 02:59:59.441716,,0.0,
Oak Street Weather Station,2021-11-04 13:00:00.794270,0.0,0.0,23.8
63rd Street Weather Station,2021-08-29 22:59:59.114858,0.0,0.0,487.1
Oak Street Weather Station,2021-10-08 19:59:59.595758,0.0,0.0,238.6
Foster Weather Station,2021-06-23 08:00:00.273832,,0.0,
Foster Weather Station,2021-11-06 03:00:00.369175,,0.0,
Foster Weather Station,2021-06-07 22:00:00.343869,,0.0,
63rd Street Weather Station,2021-11-23 01:00:00.186936,0.0,0.0,103.9
Oak Street Weather Station,2021-07-05 12:59:59.969960,0.0,0.0,112.6
Foster Weather Station,2021-07-12 21:00:00.557753,,0.0,
63rd Street Weather Station,2021-07-07 01:00:00.693543,0.0,0.0,235.7
Foster Weather Station,2021-10-31 00:00:00.432441,,0.0,
Oak Street Weather Station,2021-12-05 07:59:59.613097,0.0,0.0,43.0
63rd Street Weather Station,2021-11-25 13:00:00.094449,0.0,0.0,107.2
Foster Weather Station,2021-09-05 12:00:00.435840,,0.0,
63rd Street Weather Station,2021-12-04 12:00:00.578814,0.0,0.0,107.4
63rd Street Weather Station,2021-12-08 02:00:00.404313,0.0,0.0,8.4
Foster Weather Station,2021-09-02 10:59:59.976041,,0.0,
Foster Weather Station,2021-12-11 23:00:00.322819,,0.0,
Foster Weather Station,2021-05-20 03:59:59.350165,,0.0,
63rd Street Weather Station,2021-08-31 12:00:00.285680,0.0,0.0,487.2
Oak Street Weather Station,2021-12-12 00:00:00.599894,0.0,0.0,24.2
Oak Street Weather Station,2021-09-06 03:00:00.151121,0.0,0.0,199.8
Oak Street Weather Station,2021-07-10 20:00:00.162943,1.2,1.7,117.2
63rd Street Weather Station,2021-08-26 21:59:59.998435,0.0,0.0,482.1
Oak Street Weather Station,2021-12-15 23:00:00.288264,0.0,0.0,25.3
63rd Street Weather Station,2021-11-17 03:00:00.340887,0.0,0.0,100.3
63rd Street Weather Station,2021-12-11 09:59:59.660474,0.0,0.0,30.0
63rd Street Weather Station,2021-12-09 11:00:00.087099,0.0,0.0,8.4
63rd Street Weather Station,2021-06-25 07:59:59.927115,7.2,7.2,63.6
Foster Weather Station,2021-07-29 05:00:00.548727,,0.0,
63rd Street Weather Station,2021-09-04 12:00:00.797863,0.0,0.0,489.5
Oak Street Weather Station,2021-10-14 17:00:00.274416,0.0,0.0,269.0
Oak Street Weather Station,2021-05-28 05:59:59.814080,8.4,0.6,0.6
Oak Street Weather Station,2021-06-09 09:59:59.759925,0.0,0.0,16.1
Oak Street Weather Station,2021-06-21 09:59:59.136877,0.0,0.0,34.5
Oak Street Weather Station,2021-11-10 04:59:59.669383,0.0,0.0,23.8
Oak Street Weather Station,2021-07-07 06:00:00.044242,0.0,0.0,112.6
Foster Weather Station,2021-08-05 18:00:00.621064,,0.0,
63rd Street Weather Station,2021-07-01 20:00:00.209636,0.0,0.0,235.7
Foster Weather Station,2021-05-30 17:59:59.389726,,0.0,
Oak Street Weather Station,2021-08-27 00:59:59.927938,0.0,0.0,195.8
63rd Street Weather Station,2021-07-06 18:00:00.317250,0.0,0.0,235.7
Foster Weather Station,2021-06-18 02:00:00.454123,,0.0,
63rd Street Weather Station,2021-06-05 23:00:00.653637,0.0,0.0,3.5
Foster Weather Station,2021-09-14 18:59:59.960514,,0.0,
63rd Street Weather Station,2021-11-21 23:59:59.184916,0.0,0.0,103.9
63rd Street Weather Station,2021-09-12 12:59:59.763963,0.0,0.0,498.4
63rd Street Weather Station,2021-09-04 23:00:00.303314,0.0,0.0,489.5
Foster Weather Station,2021-06-12 10:59:59.216150,,0.0,
63rd Street Weather Station,2021-07-26 22:00:00.428973,0.0,0.0,309.7
Oak Street Weather Station,2021-11-30 10:59:59.727645,0.0,0.0,42.8
Foster Weather Station,2021-12-14 13:59:59.714422,,0.0,
Oak Street Weather Station,2021-10-07 13:00:00.359036,0.0,1.3,230.7
Oak Street Weather Station,2021-06-25 01:00:00.158336,0.0,0.0,44.1
63rd Street Weather Station,2021-07-14 21:00:00.666654,0.0,0.0,278.4
Oak Street Weather Station,2021-09-22 05:59:59.122119,0.0,0.0,210.6
Oak Street Weather Station,2021-06-07 21:00:00.675153,0.0,0.0,16.0
Oak Street Weather Station,2021-06-29 18:59:59.252833,0.0,0.0,108.2
63rd Street Weather Station,2021-11-08 18:00:00.681036,0.0,0.0,60.2
Foster Weather Station,2021-09-12 17:59:59.321524,,0.0,
Oak Street Weather Station,2021-10-14 00:59:59.624510,0.0,0.0,266.9
63rd Street Weather Station,2021-12-02 22:00:00.315618,0.0,0.0,107.4
63rd Street Weather Station,2021-06-10 13:59:59.218989,0.0,0.0,4.1
Foster Weather Station,2021-08-13 08:59:59.229317,,0.0,
Oak Street Weather Station,2021-05-20 10:59:59.443421,0.0,0.0,22.8
Foster Weather Station,2021-09-12 23:59:59.977955,,0.0,
Oak Street Weather Station,2021-08-24 00:59:59.888579,0.0,0.0,168.4
Foster Weather Station,2021-07-16 06:00:00.392632,,0.0,
Foster Weather Station,2021-09-21 15:00:00.765746,,0.0,
Foster Weather Station,2021-10-07 07:59:59.649248,,0.76,
Oak Street Weather Station,2021-05-31 04:59:59.183939,0.0,0.0,15.9
Foster Weather Station,2021-06-15 17:00:00.815480,,0.0,
63rd Street Weather Station,2021-12-05 20:59:59.868457,0.0,0.0,8.4
Oak Street Weather Station,2021-11-23 05:00:00.814628,0.0,0.0,41.1
63rd Street Weather Station,2021-10-31 00:00:00.698835,0.0,0.0,60.2
63rd Street Weather Station,2021-05-21 11:59:59.762478,0.0,0.0,18.2
Foster Weather Station,2021-10-17 09:00:00.843433,,0.0,
63rd Street Weather Station,2021-05-30 15:59:59.807059,0.0,0.0,3.2
Foster Weather Station,2021-09-01 13:00:00.259075,,0.0,
63rd Street Weather Station,2021-10-07 16:59:59.591915,0.0,0.0,577.9
Oak Street Weather Station,2021-07-09 19:00:00.442215,0.0,0.0,114.7
Foster Weather Station,2021-07-19 20:00:00.239735,,0.0,
Oak Street Weather Station,2021-10-02 13:59:59.388627,0.0,0.0,214.6
63rd Street Weather Station,2021-12-11 20:00:00.876029,0.0,0.0,30.0
Foster Weather Station,2021-12-08 09:59:59.708221,,0.0,
Oak Street Weather Station,2021-10-11 10:59:59.383928,0.0,0.0,238.8
Oak Street Weather Station,2021-11-07 23:00:00.461972,0.0,0.0,23.8
Oak Street Weather Station,2021-06-06 22:59:59.419560,0.0,0.0,15.9
Foster Weather Station,2021-07-25 05:59:59.643549,,0.0,
Oak Street Weather Station,2021-09-14 21:59:59.660496,0.0,0.0,202.1
Foster Weather Station,2021-08-27 05:59:59.917436,,0.0,
63rd Street Weather Station,2021-06-26 00:59:59.891793,1.2,0.5,75.1
Foster Weather Station,2021-06-16 16:59:59.787631,,0.0,
63rd Street Weather Station,2021-09-17 08:59:59.253219,0.0,0.0,498.4
63rd Street Weather Station,2021-12-13 12:59:59.947827,0.0,0.0,30.0
Foster Weather Station,2021-05-22 11:00:00.217750,,0.0,
Foster Weather Station,2021-11-21 13:59:59.834352,,0.0,
Foster Weather Station,2021-08-09 09:59:59.999272,,3.84,
Foster Weather Station,2021-09-17 14:59:59.816434,,0.0,
Oak Street Weather Station,2021-09-10 18:00:00.346160,0.0,0.0,202.1
Foster Weather Station,2021-06-28 07:59:59.142603,,0.0,
63rd Street Weather Station,2021-08-17 21:59:59.665508,0.0,0.0,395.3
Oak Street Weather Station,2021-11-28 08:00:00.648668,0.0,0.0,42.8
Oak Street Weather Station,2021-10-28 05:00:00.588121,0.0,0.0,2.6
63rd Street Weather Station,2021-07-12 09:00:00.583354,0.0,0.0,264.4
Oak Street Weather Station,2021-12-04 19:00:00.242606,0.0,0.0,43.0
Oak Street Weather Station,2021-11-24 16:00:00.676657,0.0,0.0,41.1
63rd Street Weather Station,2021-09-19 09:00:00.132860,0.0,0.0,499.6
Foster Weather Station,2021-09-24 23:00:00.561812,,0.2,
63rd Street Weather Station,2021-06-10 01:00:00.105048,0.0,0.0,4.1
Oak Street Weather Station,2021-10-26 02:59:59.188005,0.0,0.0,2.6
63rd Street Weather Station,2021-08-02 02:59:59.645379,0.0,0.0,324.2
Foster Weather Station,2021-10-18 05:59:59.749716,,0.0,
63rd Street Weather Station,2021-06-17 01:00:00.786877,0.0,0.0,15.3
63rd Street Weather Station,2021-08-09 11:59:59.853202,0.0,0.0,344.1
63rd Street Weather Station,2021-05-31 03:00:00.318596,0.0,0.0,3.2
Oak Street Weather Station,2021-08-25 08:00:00.539768,0.0,0.0,183.7
63rd Street Weather Station,2021-07-26 17:00:00.292030,0.0,0.0,309.7
63rd Street Weather Station,2021-09-14 19:00:00.437895,0.0,0.0,498.4
Foster Weather Station,2021-10-17 01:59:59.471043,,0.0,
63rd Street Weather Station,2021-11-04 17:59:59.610244,0.0,0.0,60.2
Oak Street Weather Station,2021-12-12 10:00:00.468515,0.0,0.0,24.2
63rd Street Weather Station,2021-08-13 09:59:59.120792,0.0,0.0,395.3
Foster Weather Station,2021-07-20 18:00:00.506008,,0.0,
Foster Weather Station,2021-07-23 20:59:59.473464,,0.0,
Foster Weather Station,2021-08-26 04:00:00.748821,,0.0,
Oak Street Weather Station,2021-11-22 07:59:59.914421,0.0,0.0,41.1
Oak Street Weather Station,2021-07-22 07:59:59.295079,0.0,0.0,132.3
Foster Weather Station,2021-10-11 20:00:00.384327,,1.35,
Foster Weather Station,2021-10-30 21:59:59.576685,,0.0,
Foster Weather Station,2021-09-07 15:59:59.125855,,0.25,
63rd Street Weather Station,2021-07-03 02:00:00.475103,0.0,0.0,235.7
63rd Street Weather Station,2021-07-03 19:59:59.612792,0.0,0.0,235.7
Foster Weather Station,2021-05-21 08:00:00.347024,,0.0,
Foster Weather Station,2021-05-25 01:59:59.167526,,0.0,
Foster Weather Station,2021-08-22 03:59:59.488900,,0.0,
Oak Street Weather Station,2021-12-03 21:59:59.904472,0.0,0.0,43.0
Oak Street Weather Station,2021-09-25 21:59:59.328031,0.0,0.0,214.6
Foster Weather Station,2021-05-29 02:59:59.200325,,0.0,
63rd Street Weather Station,2021-08-23 23:59:59.177033,0.0,0.0,397.6
Oak Street Weather Station,2021-06-02 01:00:00.684804,0.0,0.0,15.9
Foster Weather Station,2021-08-31 18:00:00.105004,,0.0,
63rd Street Weather Station,2021-07-11 01:59:59.481268,0.0,0.0,238.8
63rd Street Weather Station,2021-07-05 12:00:00.367201,0.0,0.0,235.7
Foster Weather Station,2021-06-26 11:59:59.113873,,0.0,
Oak Street Weather Station,2021-07-04 22:00:00.509977,0.0,0.0,112.6
Foster Weather Station,2021-06-09 16:00:00.102007,,0.0,
63rd Street Weather Station,2021-07-11 04:59:59.571638,0.0,0.0,238.8
63rd Street Weather Station,2021-09-20 09:59:59.721931,0.0,0.0,499.9
63rd Street Weather Station,2021-09-01 17:00:00.405558,0.0,0.0,487.2
63rd Street Weather Station,2021-05-26 01:59:59.467319,13.8,1.8,21.0
Foster Weather Station,2021-07-04 05:59:59.512645,,0.0,
Oak Street Weather Station,2021-12-06 23:59:59.617227,0.0,0.0,4.2
63rd Street Weather Station,2021-09-08 11:00:00.114564,0.0,0.0,498.4
Foster Weather Station,2021-06-02 12:59:59.572138,,0.0,
Foster Weather Station,2021-07-31 12:00:00.612415,,0.0,
Foster Weather Station,2021-08-04 06:59:59.437523,,0.0,
Foster Weather Station,2021-12-09 01:00:00.413166,,0.0,
63rd Street Weather Station,2021-05-21 05:59:59.632825,0.0,0.0,18.2
Foster Weather Station,2021-11-10 12:00:00.704634,,0.0,
Foster Weather Station,2021-11-13 16:59:59.611845,,0.0,
Foster Weather Station,2021-06-17 04:59:59.743975,,0.0,
Foster Weather Station,2021-06-07 14:59:59.906567,,0.0,
Oak Street Weather Station,2021-11-01 12:59:59.200243,0.0,0.0,23.8
63rd Street Weather Station,2021-10-14 05:59:59.886095,0.0,2.6,651.2
Oak Street Weather Station,2021-06-14 12:00:00.218936,0.0,0.0,21.7
63rd Street Weather Station,2021-06-07 03:00:00.439769,0.0,0.0,3.5
Foster Weather Station,2021-09-03 19:59:59.951498,,0.0,
Foster Weather Station,2021-10-22 07:59:59.337590,,0.0,
Oak Street Weather Station,2021-11-15 22:59:59.399048,0.0,0.0,37.1
Oak Street Weather Station,2021-12-08 08:00:00.315767,0.0,0.0,4.2
Oak Street Weather Station,2021-12-10 13:00:00.826153,0.0,0.0,4.2
Foster Weather Station,2021-08-11 22:00:00.037478,,0.0,
63rd Street Weather Station,2021-10-20 20:59:59.683790,0.0,0.0,655.4
Foster Weather Station,2021-12-12 14:00:00.337425,,0.0,
Foster Weather Station,2021-09-25 17:59:59.447522,,0.0,
63rd Street Weather Station,2021-05-23 13:00:00.418535,0.0,0.0,18.2
Oak Street Weather Station,2021-07-16 20:00:00.610389,0.0,0.0,132.2
63rd Street Weather Station,2021-06-21 02:59:59.632236,0.0,0.0,19.6
Oak Street Weather Station,2021-07-25 08:59:59.735583,0.0,0.0,140.0
Foster Weather Station,2021-06-11 01:59:59.566669,,0.0,
Foster Weather Station,2021-06-09 19:59:59.927560,,0.0,
63rd Street Weather Station,2021-09-01 05:59:59.455561,0.0,0.0,487.2
Foster Weather Station,2021-06-19 06:59:59.953922,,0.0,
Foster Weather Station,2021-09-23 11:59:59.390060,,0.0,
63rd Street Weather Station,2021-07-12 07:00:00.690449,0.0,0.0,264.4
Oak Street Weather Station,2021-11-24 23:00:00.514710,1.2,0.6,42.1
Foster Weather Station,2021-08-05 21:00:00.234056,,0.0,
Oak Street Weather Station,2021-12-04 12:00:00.328520,0.0,0.0,43.0
Foster Weather Station,2021-08-13 18:59:59.432858,,0.0,
Oak Street Weather Station,2021-09-13 22:59:59.605714,0.0,0.0,202.1
Foster Weather Station,2021-11-28 00:59:59.742144,,0.0,
Foster Weather Station,2021-05-20 11:00:00.603120,,0.0,
63rd Street Weather Station,2021-08-22 17:00:00.365712,0.0,0.0,397.6
63rd Street Weather Station,2021-06-21 10:59:59.265333,0.0,0.0,19.6
63rd Street Weather Station,2021-08-12 00:59:59.249819,0.0,0.0,395.3
Oak Street Weather Station,2021-10-19 08:00:00.689796,0.0,0.0,269.7
63rd Street Weather Station,2021-11-19 06:00:00.702821,0.0,0.0,103.0
63rd Street Weather Station,2021-09-03 14:00:00.410586,0.6,0.3,487.5
Foster Weather Station,2021-05-20 01:00:00.859636,,0.0,
Oak Street Weather Station,2021-07-03 09:59:59.102802,0.0,0.0,112.6
Foster Weather Station,2021-07-23 16:59:59.881744,,0.0,
Oak Street Weather Station,2021-09-12 22:59:59.800273,0.0,0.0,202.1
63rd Street Weather Station,2021-07-07 09:00:00.230179,0.0,0.0,235.7
Oak Street Weather Station,2021-11-01 06:00:00.039758,0.0,0.0,23.8
63rd Street Weather Station,2021-12-12 09:59:59.600692,0.0,0.0,30.0
Oak Street Weather Station,2021-07-24 17:00:00.335342,15.6,1.7,135.7
Oak Street Weather Station,2021-12-11 01:00:00.185892,0.0,0.0,24.2
Oak Street Weather Station,2021-08-19 14:59:59.970550,0.0,0.0,164.1
Foster Weather Station,2021-05-25 04:59:59.326853,,0.0,
Oak Street Weather Station,2021-12-18 03:59:59.165304,0.0,0.1,26.7
Oak Street Weather Station,2021-12-03 14:00:00.262342,0.0,0.0,43.0
63rd Street Weather Station,2021-11-06 22:59:59.358796,0.0,0.0,60.2
Foster Weather Station,2021-12-05 14:00:00.431526,,2.95,
Oak Street Weather Station,2021-09-02 21:00:00.420742,0.0,0.0,198.3
Oak Street Weather Station,2021-06-07 17:00:00.174482,0.0,0.0,16.0
63rd Street Weather Station,2021-05-17 20:00:00.422202,0.0,0.0,11.0
Foster Weather Station,2021-08-24 06:00:00.152654,,0.0,
63rd Street Weather Station,2021-06-20 04:59:59.925116,0.0,0.0,1.0
Oak Street Weather Station,2021-10-17 12:00:00.065262,0.0,0.0,269.7
Foster Weather Station,2021-07-20 17:00:00.095602,,0.0,
Oak Street Weather Station,2021-06-13 21:00:00.596328,0.0,0.0,21.7
Foster Weather Station,2021-08-06 14:59:59.842322,,0.0,
Oak Street Weather Station,2021-06-04 01:00:00.513983,0.0,0.0,15.9
Oak Street Weather Station,2021-09-07 14:59:59.774927,0.0,0.2,200.0
Oak Street Weather Station,2021-07-10 12:59:59.528660,0.0,0.0,114.7
63rd Street Weather Station,2021-07-05 07:00:00.887636,0.0,0.0,235.7
Foster Weather Station,2021-11-30 09:00:00.003356,,0.0,
Oak Street Weather Station,2021-09-25 08:59:59.701957,0.0,0.0,214.6
Foster Weather Station,2021-06-23 06:59:59.250890,,0.0,
Foster Weather Station,2021-05-24 16:00:00.742665,,0.0,
Oak Street Weather Station,2021-05-18 23:00:00.431027,0.0,0.0,20.8
63rd Street Weather Station,2021-10-10 23:00:00.732818,0.0,0.0,592.4
Oak Street Weather Station,2021-10-02 11:00:00.842787,0.0,0.0,214.6
63rd Street Weather Station,2021-07-15 06:00:00.868836,0.0,0.5,279.7
Foster Weather Station,2021-11-09 07:00:00.229353,,0.0,
Foster Weather Station,2021-11-19 13:00:00.793986,,0.0,
63rd Street Weather Station,2021-10-29 05:00:00.290928,0.0,0.0,23.2
63rd Street Weather Station,2021-08-08 17:59:59.535695,0.0,1.0,341.3
63rd Street Weather Station,2021-07-27 03:59:59.261726,0.0,0.0,309.7
Foster Weather Station,2021-09-03 01:59:59.514345,,0.0,
Foster Weather Station,2021-11-03 03:00:00.189271,,0.0,
Oak Street Weather Station,2021-07-30 09:59:59.185816,0.0,0.0,146.2
63rd Street Weather Station,2021-06-04 01:00:00.706604,0.0,0.0,3.3
Oak Street Weather Station,2021-09-12 18:59:59.217191,0.0,0.0,202.1
Foster Weather Station,2021-07-14 20:59:59.468599,,0.0,
Foster Weather Station,2021-09-23 12:59:59.252196,,0.0,
Foster Weather Station,2021-09-11 05:00:00.784295,,0.0,
63rd Street Weather Station,2021-07-31 00:00:00.116575,0.0,0.0,324.2
Oak Street Weather Station,2021-06-19 09:59:59.544870,0.0,0.0,27.9
63rd Street Weather Station,2021-07-15 01:59:59.788150,0.0,0.0,278.4
Oak Street Weather Station,2021-09-25 16:00:00.840452,0.0,0.0,214.6
Foster Weather Station,2021-08-08 11:00:00.455345,,0.0,
63rd Street Weather Station,2021-05-24 02:00:00.251515,0.0,0.0,18.2
Foster Weather Station,2021-10-26 12:00:00.419361,,0.0,
Oak Street Weather Station,2021-10-03 08:00:00.446675,0.0,0.0,221.2
63rd Street Weather Station,2021-08-20 02:59:59.543250,0.0,0.0,395.3
Foster Weather Station,2021-06-11 03:00:00.450544,,0.0,
Oak Street Weather Station,2021-11-18 01:59:59.840531,0.0,0.0,40.7
Foster Weather Station,2021-08-12 18:00:00.229119,,0.0,
63rd Street Weather Station,2021-11-22 01:00:00.177376,0.0,0.0,103.9
Oak Street Weather Station,2021-08-25 05:00:00.074083,0.0,0.0,183.7
Foster Weather Station,2021-12-17 02:00:00.850629,,0.0,
Oak Street Weather Station,2021-11-18 13:59:59.271449,0.0,0.0,40.7
Foster Weather Station,2021-12-16 03:59:59.281674,,0.0,
Oak Street Weather Station,2021-11-21 03:59:59.370493,0.0,0.0,40.7
63rd Street Weather Station,2021-05-29 06:00:00.417562,0.0,0.0,3.1
Foster Weather Station,2021-09-07 10:59:59.859900,,0.0,
Oak Street Weather Station,2021-07-12 21:59:59.801130,0.0,0.0,128.9
Oak Street Weather Station,2021-09-03 17:00:00.248495,0.0,0.0,199.7
63rd Street Weather Station,2021-06-10 13:00:00.742259,0.0,0.0,4.1
63rd Street Weather Station,2021-05-25 00:00:00.585604,0.0,0.0,18.2
Oak Street Weather Station,2021-07-28 11:59:59.462192,0.0,0.0,141.3
Foster Weather Station,2021-09-25 02:59:59.140860,,0.0,
Foster Weather Station,2021-06-01 17:00:00.366029,,0.0,
Oak Street Weather Station,2021-09-19 02:59:59.167676,0.0,0.0,204.2
Foster Weather Station,2021-12-14 10:00:00.842420,,0.0,
63rd Street Weather Station,2021-05-23 19:59:59.422744,0.0,0.0,18.2
Foster Weather Station,2021-06-21 17:00:00.111192,,0.0,
Oak Street Weather Station,2021-11-04 19:59:59.987808,0.0,0.0,23.8
63rd Street Weather Station,2021-12-14 17:59:59.266161,0.0,0.0,30.0
63rd Street Weather Station,2021-11-11 05:59:59.671999,0.0,0.0,60.2
Oak Street Weather Station,2021-06-05 16:59:59.939981,0.0,0.0,15.9
63rd Street Weather Station,2021-10-19 07:00:00.476111,0.0,0.0,654.8
Foster Weather Station,2021-11-28 09:59:59.682842,,0.0,
Oak Street Weather Station,2021-12-14 05:00:00.858281,0.0,0.0,24.2
Oak Street Weather Station,2021-06-23 08:59:59.138927,0.0,0.0,34.7
Foster Weather Station,2021-06-27 06:00:00.776451,,0.0,
Oak Street Weather Station,2021-06-30 07:59:59.928280,0.0,0.0,108.6
Oak Street Weather Station,2021-09-13 15:00:00.198229,0.0,0.0,202.1
Foster Weather Station,2021-05-27 03:59:59.365935,,0.0,
Foster Weather Station,2021-10-13 20:59:59.872042,,0.0,
Oak Street Weather Station,2021-12-02 18:00:00.614352,0.0,0.0,42.9
Oak Street Weather Station,2021-06-21 07:00:00.841027,0.0,0.0,34.5
Foster Weather Station,2021-12-13 05:00:00.743676,,0.0,
